0,1,2
"{'label': 'Positive', 'score': 0.9999998807907104}","{'label': 'Neutral', 'score': 6.934703833394451e-08}","{'label': 'Negative', 'score': 5.7195403968535174e-08}"
"{'label': 'Negative', 'score': 0.9995337724685669}","{'label': 'Neutral', 'score': 0.0004287369956728071}","{'label': 'Positive', 'score': 3.755295983864926e-05}"
"{'label': 'Positive', 'score': 0.9999997615814209}","{'label': 'Neutral', 'score': 2.970465118323773e-07}","{'label': 'Negative', 'score': 1.8585955885441763e-08}"
"{'label': 'Neutral', 'score': 0.9998319149017334}","{'label': 'Positive', 'score': 0.00014555045345332474}","{'label': 'Negative', 'score': 2.2537024051416665e-05}"
"{'label': 'Neutral', 'score': 0.9994093179702759}","{'label': 'Positive', 'score': 0.000517065345775336}","{'label': 'Negative', 'score': 7.36797956051305e-05}"
"{'label': 'Positive', 'score': 1.0}","{'label': 'Neutral', 'score': 6.167486521491128e-09}","{'label': 'Negative', 'score': 1.628542412035472e-09}"
"{'label': 'Neutral', 'score': 0.9971178770065308}","{'label': 'Positive', 'score': 0.0028233001939952374}","{'label': 'Negative', 'score': 5.883965059183538e-05}"
"{'label': 'Neutral', 'score': 0.9999113082885742}","{'label': 'Positive', 'score': 8.406167762586847e-05}","{'label': 'Negative', 'score': 4.611243184626801e-06}"
"{'label': 'Positive', 'score': 1.0}","{'label': 'Negative', 'score': 2.701033174901113e-09}","{'label': 'Neutral', 'score': 1.20263643488272e-09}"
"{'label': 'Positive', 'score': 0.9999985694885254}","{'label': 'Negative', 'score': 8.033994731704297e-07}","{'label': 'Neutral', 'score': 5.683843937731581e-07}"
"{'label': 'Neutral', 'score': 0.9986262321472168}","{'label': 'Negative', 'score': 0.0010672856587916613}","{'label': 'Positive', 'score': 0.0003065153141506016}"
"{'label': 'Neutral', 'score': 0.5535724759101868}","{'label': 'Negative', 'score': 0.4360484480857849}","{'label': 'Positive', 'score': 0.010379151441156864}"
"{'label': 'Positive', 'score': 1.0}","{'label': 'Negative', 'score': 2.380604824381294e-09}","{'label': 'Neutral', 'score': 5.100020405990335e-10}"
"{'label': 'Positive', 'score': 1.0}","{'label': 'Negative', 'score': 2.380604824381294e-09}","{'label': 'Neutral', 'score': 5.100020405990335e-10}"
"{'label': 'Negative', 'score': 0.9999723434448242}","{'label': 'Neutral', 'score': 2.5076791644096375e-05}","{'label': 'Positive', 'score': 2.582911520221387e-06}"
"{'label': 'Neutral', 'score': 0.9145796895027161}","{'label': 'Positive', 'score': 0.08537464588880539}","{'label': 'Negative', 'score': 4.5696389861404896e-05}"
"{'label': 'Neutral', 'score': 0.9990693926811218}","{'label': 'Negative', 'score': 0.0006608841358684003}","{'label': 'Positive', 'score': 0.0002697993768379092}"
"{'label': 'Neutral', 'score': 0.9997621178627014}","{'label': 'Positive', 'score': 0.00022786649060435593}","{'label': 'Negative', 'score': 9.999978829000611e-06}"
"{'label': 'Neutral', 'score': 0.9999985694885254}","{'label': 'Negative', 'score': 1.164766217698343e-06}","{'label': 'Positive', 'score': 1.9651308491575037e-07}"
"{'label': 'Neutral', 'score': 0.9984307885169983}","{'label': 'Positive', 'score': 0.0013360269367694855}","{'label': 'Negative', 'score': 0.00023311491531785578}"
"{'label': 'Neutral', 'score': 0.9999871253967285}","{'label': 'Negative', 'score': 1.217379940499086e-05}","{'label': 'Positive', 'score': 7.077017585288559e-07}"
"{'label': 'Neutral', 'score': 0.9999887943267822}","{'label': 'Negative', 'score': 6.399728135875193e-06}","{'label': 'Positive', 'score': 4.7576072574884165e-06}"
"{'label': 'Neutral', 'score': 0.9999974966049194}","{'label': 'Negative', 'score': 1.2862979019701015e-06}","{'label': 'Positive', 'score': 1.2393292081469554e-06}"
"{'label': 'Neutral', 'score': 0.9933839440345764}","{'label': 'Negative', 'score': 0.006614543031901121}","{'label': 'Positive', 'score': 1.5291157069441397e-06}"
"{'label': 'Negative', 'score': 0.9923978447914124}","{'label': 'Positive', 'score': 0.004434814676642418}","{'label': 'Neutral', 'score': 0.003167317248880863}"
"{'label': 'Positive', 'score': 0.9999715089797974}","{'label': 'Neutral', 'score': 1.7945469153346494e-05}","{'label': 'Negative', 'score': 1.0538576134422328e-05}"
"{'label': 'Negative', 'score': 0.9999905824661255}","{'label': 'Positive', 'score': 9.113760825130157e-06}","{'label': 'Neutral', 'score': 3.4040385799016804e-07}"
"{'label': 'Neutral', 'score': 0.9713184237480164}","{'label': 'Negative', 'score': 0.02867521531879902}","{'label': 'Positive', 'score': 6.367949936247896e-06}"
"{'label': 'Neutral', 'score': 0.9995576739311218}","{'label': 'Negative', 'score': 0.0004322528257034719}","{'label': 'Positive', 'score': 9.958320333680604e-06}"
"{'label': 'Negative', 'score': 0.9999991655349731}","{'label': 'Positive', 'score': 6.118697797319328e-07}","{'label': 'Neutral', 'score': 2.355211705662441e-07}"
"{'label': 'Negative', 'score': 0.5448258519172668}","{'label': 'Neutral', 'score': 0.4551050662994385}","{'label': 'Positive', 'score': 6.911165837664157e-05}"
"{'label': 'Neutral', 'score': 0.9999498128890991}","{'label': 'Negative', 'score': 4.756462658406235e-05}","{'label': 'Positive', 'score': 2.6382099349575583e-06}"
"{'label': 'Positive', 'score': 0.9999256134033203}","{'label': 'Neutral', 'score': 7.429638208122924e-05}","{'label': 'Negative', 'score': 1.3579965241206082e-07}"
"{'label': 'Neutral', 'score': 0.9999289512634277}","{'label': 'Negative', 'score': 6.148485408630222e-05}","{'label': 'Positive', 'score': 9.54216557147447e-06}"
"{'label': 'Positive', 'score': 0.9999517202377319}","{'label': 'Neutral', 'score': 3.864912287099287e-05}","{'label': 'Negative', 'score': 9.67697906162357e-06}"
"{'label': 'Negative', 'score': 0.9999247789382935}","{'label': 'Positive', 'score': 4.974077455699444e-05}","{'label': 'Neutral', 'score': 2.542960828577634e-05}"
"{'label': 'Neutral', 'score': 0.9999980926513672}","{'label': 'Negative', 'score': 1.302427108385018e-06}","{'label': 'Positive', 'score': 6.49770356631052e-07}"
"{'label': 'Positive', 'score': 0.9942039847373962}","{'label': 'Neutral', 'score': 0.005545536056160927}","{'label': 'Negative', 'score': 0.0002504878502804786}"
"{'label': 'Neutral', 'score': 0.7011144161224365}","{'label': 'Negative', 'score': 0.29209446907043457}","{'label': 'Positive', 'score': 0.006791144609451294}"
"{'label': 'Neutral', 'score': 0.9998125433921814}","{'label': 'Positive', 'score': 0.00018252365407533944}","{'label': 'Negative', 'score': 5.005057573725935e-06}"
"{'label': 'Positive', 'score': 0.9899096488952637}","{'label': 'Neutral', 'score': 0.008998224511742592}","{'label': 'Negative', 'score': 0.0010921417269855738}"
"{'label': 'Positive', 'score': 0.9999978542327881}","{'label': 'Neutral', 'score': 1.7763990172170452e-06}","{'label': 'Negative', 'score': 3.475097969385388e-07}"
"{'label': 'Positive', 'score': 0.9999992847442627}","{'label': 'Neutral', 'score': 6.312336608971236e-07}","{'label': 'Negative', 'score': 1.308051764681295e-07}"
"{'label': 'Positive', 'score': 0.9999983310699463}","{'label': 'Neutral', 'score': 1.5346842019425821e-06}","{'label': 'Negative', 'score': 8.913872306948178e-08}"
"{'label': 'Neutral', 'score': 0.9995449185371399}","{'label': 'Positive', 'score': 0.0003848026681225747}","{'label': 'Negative', 'score': 7.02893448760733e-05}"
"{'label': 'Neutral', 'score': 0.9788734912872314}","{'label': 'Positive', 'score': 0.021120460703969002}","{'label': 'Negative', 'score': 6.102400220697746e-06}"
"{'label': 'Neutral', 'score': 0.9960450530052185}","{'label': 'Positive', 'score': 0.003952545113861561}","{'label': 'Negative', 'score': 2.370587480982067e-06}"
"{'label': 'Neutral', 'score': 0.9997535347938538}","{'label': 'Positive', 'score': 0.00022696558153256774}","{'label': 'Negative', 'score': 1.9512297512847e-05}"
"{'label': 'Positive', 'score': 0.9999969005584717}","{'label': 'Neutral', 'score': 2.9604464089061366e-06}","{'label': 'Negative', 'score': 1.206195747727179e-07}"
"{'label': 'Positive', 'score': 0.990635097026825}","{'label': 'Negative', 'score': 0.008263432420790195}","{'label': 'Neutral', 'score': 0.0011014069896191359}"
"{'label': 'Positive', 'score': 0.9999984502792358}","{'label': 'Negative', 'score': 1.0338958418287802e-06}","{'label': 'Neutral', 'score': 4.6693111244167085e-07}"
"{'label': 'Positive', 'score': 0.9999977350234985}","{'label': 'Negative', 'score': 2.2669212285109097e-06}","{'label': 'Neutral', 'score': 3.2180047071506124e-08}"
"{'label': 'Positive', 'score': 0.9990178346633911}","{'label': 'Neutral', 'score': 0.0009669376886449754}","{'label': 'Negative', 'score': 1.5205876479740255e-05}"
"{'label': 'Neutral', 'score': 0.9999933242797852}","{'label': 'Positive', 'score': 5.4053393796493765e-06}","{'label': 'Negative', 'score': 1.3368135114433244e-06}"
"{'label': 'Negative', 'score': 0.8511782288551331}","{'label': 'Positive', 'score': 0.11811301112174988}","{'label': 'Neutral', 'score': 0.030708789825439453}"
"{'label': 'Neutral', 'score': 0.9999960660934448}","{'label': 'Positive', 'score': 3.1439496979146497e-06}","{'label': 'Negative', 'score': 8.643652336104424e-07}"
"{'label': 'Neutral', 'score': 0.9977915287017822}","{'label': 'Negative', 'score': 0.002201611176133156}","{'label': 'Positive', 'score': 6.864155238872627e-06}"
"{'label': 'Neutral', 'score': 0.9826974272727966}","{'label': 'Negative', 'score': 0.017189430072903633}","{'label': 'Positive', 'score': 0.0001131962490035221}"
"{'label': 'Positive', 'score': 0.999993085861206}","{'label': 'Neutral', 'score': 5.622185199172236e-06}","{'label': 'Negative', 'score': 1.298049710385385e-06}"
"{'label': 'Positive', 'score': 1.0}","{'label': 'Negative', 'score': 2.0974102454829335e-08}","{'label': 'Neutral', 'score': 1.1007636580018243e-08}"
"{'label': 'Neutral', 'score': 0.9425068497657776}","{'label': 'Negative', 'score': 0.03392062708735466}","{'label': 'Positive', 'score': 0.023572582751512527}"
"{'label': 'Neutral', 'score': 0.9879091382026672}","{'label': 'Positive', 'score': 0.012084783054888248}","{'label': 'Negative', 'score': 6.158993983262917e-06}"
"{'label': 'Positive', 'score': 0.9978587031364441}","{'label': 'Neutral', 'score': 0.002126178005710244}","{'label': 'Negative', 'score': 1.5093425645318348e-05}"
"{'label': 'Positive', 'score': 0.9999920129776001}","{'label': 'Neutral', 'score': 8.002654794836417e-06}","{'label': 'Negative', 'score': 2.1398053107191117e-08}"
"{'label': 'Neutral', 'score': 0.9950300455093384}","{'label': 'Positive', 'score': 0.0049673207104206085}","{'label': 'Negative', 'score': 2.6139230158150895e-06}"
"{'label': 'Neutral', 'score': 0.9993937015533447}","{'label': 'Negative', 'score': 0.00038391444832086563}","{'label': 'Positive', 'score': 0.00022244951105676591}"
"{'label': 'Neutral', 'score': 0.9967617392539978}","{'label': 'Positive', 'score': 0.0030058128759264946}","{'label': 'Negative', 'score': 0.0002324734377907589}"
"{'label': 'Neutral', 'score': 0.8278429508209229}","{'label': 'Negative', 'score': 0.16280227899551392}","{'label': 'Positive', 'score': 0.009354820474982262}"
"{'label': 'Positive', 'score': 1.0}","{'label': 'Neutral', 'score': 1.0813771211815038e-08}","{'label': 'Negative', 'score': 8.17720202661576e-09}"
"{'label': 'Positive', 'score': 1.0}","{'label': 'Neutral', 'score': 8.96303475883542e-09}","{'label': 'Negative', 'score': 5.3094892926708326e-09}"
"{'label': 'Negative', 'score': 0.999420166015625}","{'label': 'Neutral', 'score': 0.0005609284271486104}","{'label': 'Positive', 'score': 1.8950282537844032e-05}"
"{'label': 'Neutral', 'score': 0.9998992681503296}","{'label': 'Positive', 'score': 8.114267257042229e-05}","{'label': 'Negative', 'score': 1.951268313860055e-05}"
"{'label': 'Neutral', 'score': 0.9999986886978149}","{'label': 'Positive', 'score': 1.0107879688803223e-06}","{'label': 'Negative', 'score': 3.463124471636547e-07}"
"{'label': 'Negative', 'score': 0.9974735379219055}","{'label': 'Neutral', 'score': 0.002524696057662368}","{'label': 'Positive', 'score': 1.7828155023380532e-06}"
"{'label': 'Neutral', 'score': 0.9992654919624329}","{'label': 'Negative', 'score': 0.0007333391695283353}","{'label': 'Positive', 'score': 1.2354528280411614e-06}"
"{'label': 'Neutral', 'score': 0.999998927116394}","{'label': 'Negative', 'score': 1.070325993168808e-06}","{'label': 'Positive', 'score': 4.91125007329174e-08}"
"{'label': 'Neutral', 'score': 0.8456498384475708}","{'label': 'Positive', 'score': 0.15309128165245056}","{'label': 'Negative', 'score': 0.0012588704703375697}"
"{'label': 'Positive', 'score': 0.43650534749031067}","{'label': 'Neutral', 'score': 0.3919796645641327}","{'label': 'Negative', 'score': 0.17151500284671783}"
"{'label': 'Negative', 'score': 0.9777684807777405}","{'label': 'Neutral', 'score': 0.021881984546780586}","{'label': 'Positive', 'score': 0.00034956136369146407}"
"{'label': 'Positive', 'score': 0.9996695518493652}","{'label': 'Neutral', 'score': 0.0003260766388848424}","{'label': 'Negative', 'score': 4.388255092635518e-06}"
"{'label': 'Positive', 'score': 0.9322718381881714}","{'label': 'Neutral', 'score': 0.06717907637357712}","{'label': 'Negative', 'score': 0.0005491754855029285}"
"{'label': 'Neutral', 'score': 0.9747236371040344}","{'label': 'Positive', 'score': 0.025267798453569412}","{'label': 'Negative', 'score': 8.647872164146975e-06}"
"{'label': 'Neutral', 'score': 0.9506180286407471}","{'label': 'Positive', 'score': 0.0493791289627552}","{'label': 'Negative', 'score': 2.8458125598262995e-06}"
"{'label': 'Negative', 'score': 0.999994158744812}","{'label': 'Neutral', 'score': 3.3001770134433173e-06}","{'label': 'Positive', 'score': 2.5206609279848635e-06}"
"{'label': 'Negative', 'score': 0.9693386554718018}","{'label': 'Neutral', 'score': 0.028001802042126656}","{'label': 'Positive', 'score': 0.0026596058160066605}"
"{'label': 'Neutral', 'score': 0.9989905953407288}","{'label': 'Positive', 'score': 0.0009700834052637219}","{'label': 'Negative', 'score': 3.9325452235061675e-05}"
"{'label': 'Neutral', 'score': 0.9999973773956299}","{'label': 'Negative', 'score': 2.1436833321786253e-06}","{'label': 'Positive', 'score': 4.683894587742543e-07}"
"{'label': 'Positive', 'score': 0.9991796612739563}","{'label': 'Neutral', 'score': 0.0008154051611199975}","{'label': 'Negative', 'score': 4.928420821670443e-06}"
"{'label': 'Positive', 'score': 1.0}","{'label': 'Neutral', 'score': 3.697055817042383e-08}","{'label': 'Negative', 'score': 2.3704282980929747e-09}"
"{'label': 'Positive', 'score': 1.0}","{'label': 'Negative', 'score': 2.6694224608547756e-09}","{'label': 'Neutral', 'score': 1.289349960131858e-09}"
"{'label': 'Neutral', 'score': 0.9963202476501465}","{'label': 'Negative', 'score': 0.002664246130734682}","{'label': 'Positive', 'score': 0.0010154724586755037}"
"{'label': 'Positive', 'score': 0.9999918937683105}","{'label': 'Negative', 'score': 8.036304279812612e-06}","{'label': 'Neutral', 'score': 6.673770513998534e-08}"
"{'label': 'Positive', 'score': 0.9999997615814209}","{'label': 'Negative', 'score': 2.1494480506589753e-07}","{'label': 'Neutral', 'score': 1.1293330715034244e-08}"
"{'label': 'Positive', 'score': 0.9034373164176941}","{'label': 'Neutral', 'score': 0.09470410645008087}","{'label': 'Negative', 'score': 0.0018585282377898693}"
"{'label': 'Neutral', 'score': 0.5262510776519775}","{'label': 'Negative', 'score': 0.47371935844421387}","{'label': 'Positive', 'score': 2.9525497666327283e-05}"
"{'label': 'Positive', 'score': 0.9766479730606079}","{'label': 'Neutral', 'score': 0.023346301168203354}","{'label': 'Negative', 'score': 5.675297416019021e-06}"
"{'label': 'Positive', 'score': 1.0}","{'label': 'Negative', 'score': 2.221580475136875e-09}","{'label': 'Neutral', 'score': 5.188145468792982e-10}"
"{'label': 'Positive', 'score': 1.0}","{'label': 'Neutral', 'score': 4.239768536251631e-09}","{'label': 'Negative', 'score': 2.1880686151831696e-09}"
"{'label': 'Neutral', 'score': 0.9984354376792908}","{'label': 'Positive', 'score': 0.0015585081418976188}","{'label': 'Negative', 'score': 6.069162736821454e-06}"
"{'label': 'Neutral', 'score': 0.9999995231628418}","{'label': 'Positive', 'score': 4.002841933470336e-07}","{'label': 'Negative', 'score': 1.6703650373983692e-07}"
"{'label': 'Positive', 'score': 0.7116886973381042}","{'label': 'Neutral', 'score': 0.2879694104194641}","{'label': 'Negative', 'score': 0.00034187923301942647}"
"{'label': 'Neutral', 'score': 0.9879297018051147}","{'label': 'Negative', 'score': 0.012003688141703606}","{'label': 'Positive', 'score': 6.665605906164274e-05}"
"{'label': 'Positive', 'score': 1.0}","{'label': 'Neutral', 'score': 5.483459375454913e-08}","{'label': 'Negative', 'score': 1.9916663873686957e-09}"
"{'label': 'Neutral', 'score': 0.9999909400939941}","{'label': 'Negative', 'score': 5.601236352958949e-06}","{'label': 'Positive', 'score': 3.4065615182043985e-06}"
"{'label': 'Positive', 'score': 0.9999978542327881}","{'label': 'Neutral', 'score': 1.991995532080182e-06}","{'label': 'Negative', 'score': 1.0408931672145627e-07}"
"{'label': 'Negative', 'score': 0.999987006187439}","{'label': 'Neutral', 'score': 1.1731343874998856e-05}","{'label': 'Positive', 'score': 1.2278354688533e-06}"
"{'label': 'Neutral', 'score': 0.9998407363891602}","{'label': 'Negative', 'score': 0.00014059795648790896}","{'label': 'Positive', 'score': 1.8535874914960004e-05}"
"{'label': 'Positive', 'score': 0.9999996423721313}","{'label': 'Negative', 'score': 2.07749138780855e-07}","{'label': 'Neutral', 'score': 1.7834425136697973e-07}"
"{'label': 'Positive', 'score': 1.0}","{'label': 'Neutral', 'score': 5.030590344290431e-08}","{'label': 'Negative', 'score': 5.1084048102723045e-09}"
"{'label': 'Neutral', 'score': 0.9963202476501465}","{'label': 'Negative', 'score': 0.002664246130734682}","{'label': 'Positive', 'score': 0.0010154724586755037}"
"{'label': 'Negative', 'score': 0.920143723487854}","{'label': 'Neutral', 'score': 0.07976660132408142}","{'label': 'Positive', 'score': 8.968282782007009e-05}"
"{'label': 'Positive', 'score': 0.9858812093734741}","{'label': 'Negative', 'score': 0.014047647826373577}","{'label': 'Neutral', 'score': 7.11217726347968e-05}"
"{'label': 'Positive', 'score': 0.9999988079071045}","{'label': 'Neutral', 'score': 7.367742682617973e-07}","{'label': 'Negative', 'score': 4.514286047196947e-07}"
"{'label': 'Neutral', 'score': 0.6287440657615662}","{'label': 'Positive', 'score': 0.36795172095298767}","{'label': 'Negative', 'score': 0.003304192330688238}"
"{'label': 'Positive', 'score': 0.9997544884681702}","{'label': 'Negative', 'score': 0.000186505465535447}","{'label': 'Neutral', 'score': 5.900750693399459e-05}"
"{'label': 'Negative', 'score': 0.9999176263809204}","{'label': 'Neutral', 'score': 8.18639891804196e-05}","{'label': 'Positive', 'score': 4.569384373098728e-07}"
"{'label': 'Negative', 'score': 0.9924991726875305}","{'label': 'Neutral', 'score': 0.006724143400788307}","{'label': 'Positive', 'score': 0.0007766362396068871}"
"{'label': 'Neutral', 'score': 0.9999990463256836}","{'label': 'Negative', 'score': 7.889794915172388e-07}","{'label': 'Positive', 'score': 1.0024551500009693e-07}"
"{'label': 'Positive', 'score': 0.6609795689582825}","{'label': 'Negative', 'score': 0.29644688963890076}","{'label': 'Neutral', 'score': 0.04257356747984886}"
"{'label': 'Neutral', 'score': 0.7664873600006104}","{'label': 'Positive', 'score': 0.19858138263225555}","{'label': 'Negative', 'score': 0.03493122756481171}"
"{'label': 'Neutral', 'score': 0.9999945163726807}","{'label': 'Negative', 'score': 4.66356277684099e-06}","{'label': 'Positive', 'score': 7.901460890025191e-07}"
"{'label': 'Positive', 'score': 0.9555889368057251}","{'label': 'Neutral', 'score': 0.044369157403707504}","{'label': 'Negative', 'score': 4.189678656985052e-05}"
"{'label': 'Positive', 'score': 0.9786277413368225}","{'label': 'Neutral', 'score': 0.020995207130908966}","{'label': 'Negative', 'score': 0.00037702941335737705}"
"{'label': 'Negative', 'score': 0.9912740588188171}","{'label': 'Positive', 'score': 0.006628890987485647}","{'label': 'Neutral', 'score': 0.002097039483487606}"
"{'label': 'Neutral', 'score': 0.717860996723175}","{'label': 'Positive', 'score': 0.28198474645614624}","{'label': 'Negative', 'score': 0.00015421897114720196}"
"{'label': 'Neutral', 'score': 0.5371751189231873}","{'label': 'Positive', 'score': 0.46247050166130066}","{'label': 'Negative', 'score': 0.0003543760103639215}"
"{'label': 'Negative', 'score': 0.9974315762519836}","{'label': 'Neutral', 'score': 0.002424882259219885}","{'label': 'Positive', 'score': 0.00014352852304000407}"
"{'label': 'Neutral', 'score': 0.9992658495903015}","{'label': 'Negative', 'score': 0.00039442992419935763}","{'label': 'Positive', 'score': 0.0003397498221602291}"
"{'label': 'Neutral', 'score': 0.9999232292175293}","{'label': 'Negative', 'score': 7.654410001123324e-05}","{'label': 'Positive', 'score': 2.703849304452888e-07}"
"{'label': 'Negative', 'score': 0.9999239444732666}","{'label': 'Neutral', 'score': 6.783240678487346e-05}","{'label': 'Positive', 'score': 8.271949809568468e-06}"
"{'label': 'Negative', 'score': 0.8828611969947815}","{'label': 'Neutral', 'score': 0.08516103029251099}","{'label': 'Positive', 'score': 0.03197776526212692}"
"{'label': 'Neutral', 'score': 0.9948025941848755}","{'label': 'Negative', 'score': 0.0051758624613285065}","{'label': 'Positive', 'score': 2.156201117031742e-05}"
"{'label': 'Neutral', 'score': 0.9999687671661377}","{'label': 'Negative', 'score': 2.7314999897498637e-05}","{'label': 'Positive', 'score': 3.980938345193863e-06}"
"{'label': 'Neutral', 'score': 0.989702582359314}","{'label': 'Negative', 'score': 0.01002661231905222}","{'label': 'Positive', 'score': 0.00027089170180261135}"
"{'label': 'Positive', 'score': 0.9999920129776001}","{'label': 'Neutral', 'score': 7.83580617280677e-06}","{'label': 'Negative', 'score': 1.5156376775848912e-07}"
"{'label': 'Neutral', 'score': 0.9999827146530151}","{'label': 'Positive', 'score': 1.2983511624042876e-05}","{'label': 'Negative', 'score': 4.279198037693277e-06}"
"{'label': 'Positive', 'score': 1.0}","{'label': 'Negative', 'score': 1.2994309628311385e-08}","{'label': 'Neutral', 'score': 8.732256695509477e-09}"
"{'label': 'Positive', 'score': 0.9999973773956299}","{'label': 'Neutral', 'score': 1.4396911183212069e-06}","{'label': 'Negative', 'score': 1.2258872175152646e-06}"
"{'label': 'Negative', 'score': 0.9987313151359558}","{'label': 'Positive', 'score': 0.001215631957165897}","{'label': 'Neutral', 'score': 5.3016323363408446e-05}"
"{'label': 'Neutral', 'score': 0.9999988079071045}","{'label': 'Negative', 'score': 1.0610428944346495e-06}","{'label': 'Positive', 'score': 9.337778550388975e-08}"
"{'label': 'Neutral', 'score': 0.9999991655349731}","{'label': 'Negative', 'score': 8.438555028078554e-07}","{'label': 'Positive', 'score': 2.8201975865727036e-08}"
"{'label': 'Positive', 'score': 0.9999996423721313}","{'label': 'Negative', 'score': 4.0669991108188697e-07}","{'label': 'Neutral', 'score': 3.243485480197705e-08}"
"{'label': 'Neutral', 'score': 0.9999980926513672}","{'label': 'Negative', 'score': 1.7755085082171718e-06}","{'label': 'Positive', 'score': 1.1132109278833013e-07}"
"{'label': 'Neutral', 'score': 0.9998955726623535}","{'label': 'Negative', 'score': 8.283402712550014e-05}","{'label': 'Positive', 'score': 2.161402881029062e-05}"
"{'label': 'Neutral', 'score': 0.9995749592781067}","{'label': 'Positive', 'score': 0.00041076086927205324}","{'label': 'Negative', 'score': 1.4305725926533341e-05}"
"{'label': 'Positive', 'score': 0.9999961853027344}","{'label': 'Neutral', 'score': 3.5391760775382863e-06}","{'label': 'Negative', 'score': 2.839860542280803e-07}"
"{'label': 'Neutral', 'score': 0.9999594688415527}","{'label': 'Positive', 'score': 3.814064257312566e-05}","{'label': 'Negative', 'score': 2.4286766802106285e-06}"
"{'label': 'Positive', 'score': 0.9999979734420776}","{'label': 'Neutral', 'score': 2.0311606476752786e-06}","{'label': 'Negative', 'score': 1.3336806325980888e-08}"
"{'label': 'Positive', 'score': 1.0}","{'label': 'Negative', 'score': 1.5893857341353623e-09}","{'label': 'Neutral', 'score': 4.732463865231296e-10}"
"{'label': 'Positive', 'score': 0.999984860420227}","{'label': 'Negative', 'score': 1.3854969438398257e-05}","{'label': 'Neutral', 'score': 1.3452095117827412e-06}"
"{'label': 'Neutral', 'score': 0.9999979734420776}","{'label': 'Negative', 'score': 1.9368796984053915e-06}","{'label': 'Positive', 'score': 1.6008786474230874e-07}"
"{'label': 'Neutral', 'score': 0.9999983310699463}","{'label': 'Negative', 'score': 1.4938572121536708e-06}","{'label': 'Positive', 'score': 8.307991805622805e-08}"
"{'label': 'Neutral', 'score': 0.7028939723968506}","{'label': 'Negative', 'score': 0.284637987613678}","{'label': 'Positive', 'score': 0.012467996217310429}"
"{'label': 'Neutral', 'score': 0.9918136596679688}","{'label': 'Negative', 'score': 0.008171197958290577}","{'label': 'Positive', 'score': 1.5170144251897e-05}"
"{'label': 'Positive', 'score': 0.9999961853027344}","{'label': 'Neutral', 'score': 3.651058477771585e-06}","{'label': 'Negative', 'score': 1.5843508549551188e-07}"
"{'label': 'Neutral', 'score': 0.9999996423721313}","{'label': 'Positive', 'score': 4.1473833789495984e-07}","{'label': 'Negative', 'score': 1.5818796939015556e-08}"
"{'label': 'Neutral', 'score': 0.9999970197677612}","{'label': 'Negative', 'score': 2.878319946830743e-06}","{'label': 'Positive', 'score': 8.420677488629735e-08}"
"{'label': 'Positive', 'score': 0.914470374584198}","{'label': 'Neutral', 'score': 0.08505287021398544}","{'label': 'Negative', 'score': 0.0004767217906191945}"
"{'label': 'Neutral', 'score': 0.9577886462211609}","{'label': 'Positive', 'score': 0.04194236546754837}","{'label': 'Negative', 'score': 0.00026894884649664164}"
"{'label': 'Neutral', 'score': 0.9999994039535522}","{'label': 'Negative', 'score': 5.354330596674117e-07}","{'label': 'Positive', 'score': 8.557611153037215e-08}"
"{'label': 'Positive', 'score': 0.8601298332214355}","{'label': 'Neutral', 'score': 0.13978736102581024}","{'label': 'Negative', 'score': 8.285516378236935e-05}"
"{'label': 'Positive', 'score': 0.9209827184677124}","{'label': 'Neutral', 'score': 0.07886312901973724}","{'label': 'Negative', 'score': 0.00015417997201438993}"
"{'label': 'Positive', 'score': 0.9999984502792358}","{'label': 'Negative', 'score': 1.3268673910715734e-06}","{'label': 'Neutral', 'score': 2.885061007873446e-07}"
"{'label': 'Neutral', 'score': 0.9999985694885254}","{'label': 'Negative', 'score': 1.4001996078150114e-06}","{'label': 'Positive', 'score': 5.373291145360781e-08}"
"{'label': 'Positive', 'score': 1.0}","{'label': 'Negative', 'score': 2.157546363790175e-09}","{'label': 'Neutral', 'score': 5.992695784051705e-10}"
"{'label': 'Positive', 'score': 0.5688226222991943}","{'label': 'Neutral', 'score': 0.39990079402923584}","{'label': 'Negative', 'score': 0.03127661719918251}"
"{'label': 'Neutral', 'score': 0.9986379742622375}","{'label': 'Positive', 'score': 0.0013521037762984633}","{'label': 'Negative', 'score': 9.831418537942227e-06}"
"{'label': 'Positive', 'score': 0.9995306730270386}","{'label': 'Neutral', 'score': 0.0004124025290366262}","{'label': 'Negative', 'score': 5.697380402125418e-05}"
"{'label': 'Neutral', 'score': 0.9985780715942383}","{'label': 'Negative', 'score': 0.0010043346555903554}","{'label': 'Positive', 'score': 0.00041756921564228833}"
"{'label': 'Positive', 'score': 1.0}","{'label': 'Negative', 'score': 2.6513431450325697e-09}","{'label': 'Neutral', 'score': 1.3623652206362635e-09}"
"{'label': 'Negative', 'score': 0.9901346564292908}","{'label': 'Neutral', 'score': 0.009786426089704037}","{'label': 'Positive', 'score': 7.892791472841054e-05}"
"{'label': 'Neutral', 'score': 0.9906246066093445}","{'label': 'Negative', 'score': 0.009373089298605919}","{'label': 'Positive', 'score': 2.349249598410097e-06}"
"{'label': 'Negative', 'score': 0.9998682737350464}","{'label': 'Neutral', 'score': 0.00012937886640429497}","{'label': 'Positive', 'score': 2.282328068758943e-06}"
