0,1,2
"{'label': 'Negative', 'score': 0.7182508111000061}","{'label': 'Neutral', 'score': 0.27410879731178284}","{'label': 'Positive', 'score': 0.007640440948307514}"
"{'label': 'Neutral', 'score': 0.9999998807907104}","{'label': 'Positive', 'score': 8.323057443249127e-08}","{'label': 'Negative', 'score': 5.759201116006807e-08}"
"{'label': 'Neutral', 'score': 0.9745743870735168}","{'label': 'Negative', 'score': 0.025425394997000694}","{'label': 'Positive', 'score': 1.8482222685634042e-07}"
"{'label': 'Negative', 'score': 0.9998445510864258}","{'label': 'Neutral', 'score': 0.00015172296843957156}","{'label': 'Positive', 'score': 3.655981799965957e-06}"
"{'label': 'Neutral', 'score': 0.9994350075721741}","{'label': 'Positive', 'score': 0.000518761167768389}","{'label': 'Negative', 'score': 4.6280772949103266e-05}"
"{'label': 'Negative', 'score': 0.9994577765464783}","{'label': 'Neutral', 'score': 0.0005385782569646835}","{'label': 'Positive', 'score': 3.697279453263036e-06}"
"{'label': 'Positive', 'score': 0.9999462366104126}","{'label': 'Neutral', 'score': 4.9826303438749164e-05}","{'label': 'Negative', 'score': 3.9860910874267574e-06}"
"{'label': 'Neutral', 'score': 0.9999769926071167}","{'label': 'Negative', 'score': 1.3472845239448361e-05}","{'label': 'Positive', 'score': 9.555546057526954e-06}"
"{'label': 'Neutral', 'score': 0.9996269941329956}","{'label': 'Positive', 'score': 0.00024192992714233696}","{'label': 'Negative', 'score': 0.00013103456876706332}"
"{'label': 'Negative', 'score': 0.9999991655349731}","{'label': 'Positive', 'score': 5.927221877755073e-07}","{'label': 'Neutral', 'score': 2.1074045264413144e-07}"
"{'label': 'Neutral', 'score': 0.7938082218170166}","{'label': 'Negative', 'score': 0.20617075264453888}","{'label': 'Positive', 'score': 2.0991057681385428e-05}"
"{'label': 'Neutral', 'score': 0.9999532699584961}","{'label': 'Negative', 'score': 4.579909727908671e-05}","{'label': 'Positive', 'score': 9.993858611778705e-07}"
"{'label': 'Neutral', 'score': 0.9996217489242554}","{'label': 'Positive', 'score': 0.0003556049196049571}","{'label': 'Negative', 'score': 2.2601394448429346e-05}"
"{'label': 'Neutral', 'score': 0.9999972581863403}","{'label': 'Positive', 'score': 1.7456248997405055e-06}","{'label': 'Negative', 'score': 9.230635100720974e-07}"
"{'label': 'Neutral', 'score': 0.9794856309890747}","{'label': 'Negative', 'score': 0.020462166517972946}","{'label': 'Positive', 'score': 5.224042251938954e-05}"
"{'label': 'Neutral', 'score': 0.9999953508377075}","{'label': 'Negative', 'score': 4.005840310128406e-06}","{'label': 'Positive', 'score': 6.391180136233743e-07}"
"{'label': 'Neutral', 'score': 0.999478280544281}","{'label': 'Negative', 'score': 0.0005177952698431909}","{'label': 'Positive', 'score': 3.924996235582512e-06}"
"{'label': 'Neutral', 'score': 0.9999725818634033}","{'label': 'Negative', 'score': 2.7299844077788293e-05}","{'label': 'Positive', 'score': 7.331756535222667e-08}"
"{'label': 'Negative', 'score': 0.9998687505722046}","{'label': 'Positive', 'score': 0.00012272887397557497}","{'label': 'Neutral', 'score': 8.474076821585186e-06}"
"{'label': 'Negative', 'score': 0.9999922513961792}","{'label': 'Neutral', 'score': 7.3461164902255405e-06}","{'label': 'Positive', 'score': 3.998067086286028e-07}"
"{'label': 'Negative', 'score': 0.999984622001648}","{'label': 'Neutral', 'score': 8.24229937279597e-06}","{'label': 'Positive', 'score': 7.150817509682383e-06}"
"{'label': 'Neutral', 'score': 0.9999958276748657}","{'label': 'Positive', 'score': 2.9305383577593602e-06}","{'label': 'Negative', 'score': 1.209539163937734e-06}"
"{'label': 'Negative', 'score': 0.5797854065895081}","{'label': 'Positive', 'score': 0.4164438247680664}","{'label': 'Neutral', 'score': 0.003770731622353196}"
"{'label': 'Neutral', 'score': 0.9990580677986145}","{'label': 'Positive', 'score': 0.0007936661713756621}","{'label': 'Negative', 'score': 0.00014825975813437253}"
"{'label': 'Neutral', 'score': 0.9999991655349731}","{'label': 'Negative', 'score': 8.299348337459378e-07}","{'label': 'Positive', 'score': 2.9794666289717497e-08}"
"{'label': 'Negative', 'score': 0.9999996423721313}","{'label': 'Neutral', 'score': 3.0696068620272854e-07}","{'label': 'Positive', 'score': 6.690302001288728e-08}"
"{'label': 'Neutral', 'score': 0.9999555349349976}","{'label': 'Positive', 'score': 3.692147947731428e-05}","{'label': 'Negative', 'score': 7.511161129514221e-06}"
"{'label': 'Neutral', 'score': 0.999929666519165}","{'label': 'Positive', 'score': 6.0347105318214744e-05}","{'label': 'Negative', 'score': 9.955406312656123e-06}"
"{'label': 'Neutral', 'score': 0.9998263716697693}","{'label': 'Positive', 'score': 0.00014434933837037534}","{'label': 'Negative', 'score': 2.9323857233976014e-05}"
"{'label': 'Neutral', 'score': 0.9996008276939392}","{'label': 'Negative', 'score': 0.00039402570109814405}","{'label': 'Positive', 'score': 5.106101070850855e-06}"
"{'label': 'Neutral', 'score': 0.9999217987060547}","{'label': 'Positive', 'score': 6.305861461441964e-05}","{'label': 'Negative', 'score': 1.5085232917044777e-05}"
"{'label': 'Positive', 'score': 1.0}","{'label': 'Neutral', 'score': 8.868399348216371e-09}","{'label': 'Negative', 'score': 3.1416191870192733e-09}"
"{'label': 'Negative', 'score': 0.9999986886978149}","{'label': 'Neutral', 'score': 1.2837344911531545e-06}","{'label': 'Positive', 'score': 2.4006933330156244e-08}"
"{'label': 'Neutral', 'score': 0.9999525547027588}","{'label': 'Positive', 'score': 3.862921585096046e-05}","{'label': 'Negative', 'score': 8.781268661550712e-06}"
"{'label': 'Neutral', 'score': 0.9968260526657104}","{'label': 'Negative', 'score': 0.0031695247162133455}","{'label': 'Positive', 'score': 4.411118879943388e-06}"
"{'label': 'Negative', 'score': 0.9998918771743774}","{'label': 'Neutral', 'score': 6.265534466365352e-05}","{'label': 'Positive', 'score': 4.5420656533678994e-05}"
"{'label': 'Neutral', 'score': 0.9999978542327881}","{'label': 'Negative', 'score': 1.98540510609746e-06}","{'label': 'Positive', 'score': 1.2085240541637177e-07}"
"{'label': 'Negative', 'score': 0.9999947547912598}","{'label': 'Neutral', 'score': 3.1946494800649816e-06}","{'label': 'Positive', 'score': 2.108634589603753e-06}"
"{'label': 'Neutral', 'score': 0.9939210414886475}","{'label': 'Positive', 'score': 0.006074822042137384}","{'label': 'Negative', 'score': 4.154945600021165e-06}"
"{'label': 'Positive', 'score': 0.9999997615814209}","{'label': 'Neutral', 'score': 2.2213787076452718e-07}","{'label': 'Negative', 'score': 2.4673491694215954e-08}"
"{'label': 'Neutral', 'score': 0.9999977350234985}","{'label': 'Negative', 'score': 1.4205933211997035e-06}","{'label': 'Positive', 'score': 8.915281455301738e-07}"
"{'label': 'Positive', 'score': 0.9993815422058105}","{'label': 'Neutral', 'score': 0.000617574027273804}","{'label': 'Negative', 'score': 8.310224188790016e-07}"
"{'label': 'Negative', 'score': 0.9999656677246094}","{'label': 'Neutral', 'score': 3.122273847111501e-05}","{'label': 'Positive', 'score': 3.05697744806821e-06}"
"{'label': 'Positive', 'score': 0.7633767127990723}","{'label': 'Neutral', 'score': 0.23652955889701843}","{'label': 'Negative', 'score': 9.368798055220395e-05}"
"{'label': 'Positive', 'score': 1.0}","{'label': 'Neutral', 'score': 6.586928336105302e-09}","{'label': 'Negative', 'score': 4.520714469435916e-09}"
"{'label': 'Negative', 'score': 0.764586329460144}","{'label': 'Positive', 'score': 0.2289343625307083}","{'label': 'Neutral', 'score': 0.006479291711002588}"
"{'label': 'Neutral', 'score': 0.9997833371162415}","{'label': 'Positive', 'score': 0.00019559428619686514}","{'label': 'Negative', 'score': 2.1136233044671826e-05}"
"{'label': 'Neutral', 'score': 0.9999947547912598}","{'label': 'Positive', 'score': 4.880037522525527e-06}","{'label': 'Negative', 'score': 3.4293904604965064e-07}"
"{'label': 'Neutral', 'score': 0.9999972581863403}","{'label': 'Positive', 'score': 2.357867288083071e-06}","{'label': 'Negative', 'score': 3.885721753249527e-07}"
"{'label': 'Neutral', 'score': 0.9999964237213135}","{'label': 'Positive', 'score': 3.157008450216381e-06}","{'label': 'Negative', 'score': 4.643301849682757e-07}"
"{'label': 'Negative', 'score': 0.770391047000885}","{'label': 'Neutral', 'score': 0.2291904091835022}","{'label': 'Positive', 'score': 0.0004185266443528235}"
"{'label': 'Positive', 'score': 0.5516842603683472}","{'label': 'Neutral', 'score': 0.4482954740524292}","{'label': 'Negative', 'score': 2.0257484720787033e-05}"
"{'label': 'Positive', 'score': 0.9936069250106812}","{'label': 'Neutral', 'score': 0.004689126741141081}","{'label': 'Negative', 'score': 0.0017039760714396834}"
"{'label': 'Neutral', 'score': 0.9827650189399719}","{'label': 'Positive', 'score': 0.015416773967444897}","{'label': 'Negative', 'score': 0.0018182705389335752}"
"{'label': 'Neutral', 'score': 0.999997615814209}","{'label': 'Positive', 'score': 1.5279772469511954e-06}","{'label': 'Negative', 'score': 8.701080105311121e-07}"
"{'label': 'Neutral', 'score': 0.996182382106781}","{'label': 'Positive', 'score': 0.002398025942966342}","{'label': 'Negative', 'score': 0.001419569132849574}"
"{'label': 'Negative', 'score': 0.9999558925628662}","{'label': 'Neutral', 'score': 4.262967559043318e-05}","{'label': 'Positive', 'score': 1.4566664958692854e-06}"
"{'label': 'Neutral', 'score': 0.9999982118606567}","{'label': 'Positive', 'score': 1.4684167126688408e-06}","{'label': 'Negative', 'score': 4.067978238708747e-07}"
"{'label': 'Positive', 'score': 0.9948274493217468}","{'label': 'Neutral', 'score': 0.004889777395874262}","{'label': 'Negative', 'score': 0.000282719120150432}"
"{'label': 'Negative', 'score': 0.9999972581863403}","{'label': 'Positive', 'score': 2.5111387458309764e-06}","{'label': 'Neutral', 'score': 1.741601494131828e-07}"
"{'label': 'Negative', 'score': 0.9999983310699463}","{'label': 'Positive', 'score': 9.539337497699307e-07}","{'label': 'Neutral', 'score': 7.30089993794536e-07}"
"{'label': 'Neutral', 'score': 0.9460445046424866}","{'label': 'Negative', 'score': 0.0523073710501194}","{'label': 'Positive', 'score': 0.001648135599680245}"
"{'label': 'Neutral', 'score': 0.9999982118606567}","{'label': 'Negative', 'score': 1.762607666933036e-06}","{'label': 'Positive', 'score': 5.341356512644779e-08}"
"{'label': 'Positive', 'score': 1.0}","{'label': 'Neutral', 'score': 3.1287463286844286e-08}","{'label': 'Negative', 'score': 8.401029205629129e-09}"
"{'label': 'Neutral', 'score': 0.9999963045120239}","{'label': 'Negative', 'score': 3.5377895528654335e-06}","{'label': 'Positive', 'score': 7.034203974853881e-08}"
"{'label': 'Neutral', 'score': 0.9999819993972778}","{'label': 'Positive', 'score': 1.097343374567572e-05}","{'label': 'Negative', 'score': 7.030823780951323e-06}"
"{'label': 'Neutral', 'score': 0.999996542930603}","{'label': 'Positive', 'score': 2.8620702323678415e-06}","{'label': 'Negative', 'score': 5.420066031547321e-07}"
"{'label': 'Neutral', 'score': 0.9761044979095459}","{'label': 'Positive', 'score': 0.02254403568804264}","{'label': 'Negative', 'score': 0.001351376180537045}"
"{'label': 'Positive', 'score': 0.9999996423721313}","{'label': 'Neutral', 'score': 3.2499863777957216e-07}","{'label': 'Negative', 'score': 1.582760766893898e-08}"
"{'label': 'Negative', 'score': 0.9925518035888672}","{'label': 'Positive', 'score': 0.006389669608324766}","{'label': 'Neutral', 'score': 0.0010585632408037782}"
"{'label': 'Neutral', 'score': 0.9999852180480957}","{'label': 'Positive', 'score': 1.191172304970678e-05}","{'label': 'Negative', 'score': 2.8956396818102803e-06}"
"{'label': 'Neutral', 'score': 0.9999904632568359}","{'label': 'Positive', 'score': 8.96223536983598e-06}","{'label': 'Negative', 'score': 6.197798825269274e-07}"
"{'label': 'Positive', 'score': 1.0}","{'label': 'Neutral', 'score': 1.0690191842854802e-08}","{'label': 'Negative', 'score': 7.087152198437252e-09}"
"{'label': 'Negative', 'score': 0.6978520154953003}","{'label': 'Neutral', 'score': 0.3020646274089813}","{'label': 'Positive', 'score': 8.339920168509707e-05}"
"{'label': 'Positive', 'score': 0.9999994039535522}","{'label': 'Neutral', 'score': 6.206477678460942e-07}","{'label': 'Negative', 'score': 9.887616947423794e-09}"
"{'label': 'Neutral', 'score': 0.9999328851699829}","{'label': 'Negative', 'score': 3.9477698010159656e-05}","{'label': 'Positive', 'score': 2.7671911084325984e-05}"
"{'label': 'Neutral', 'score': 0.9999920129776001}","{'label': 'Positive', 'score': 6.202860731718829e-06}","{'label': 'Negative', 'score': 1.816810481614084e-06}"
"{'label': 'Neutral', 'score': 0.9994200468063354}","{'label': 'Negative', 'score': 0.0003303744597360492}","{'label': 'Positive', 'score': 0.00024954124819487333}"
"{'label': 'Neutral', 'score': 0.9644566774368286}","{'label': 'Positive', 'score': 0.035518329590559006}","{'label': 'Negative', 'score': 2.492526255082339e-05}"
"{'label': 'Positive', 'score': 0.9999966621398926}","{'label': 'Neutral', 'score': 3.3512128538859542e-06}","{'label': 'Negative', 'score': 4.206216885904723e-08}"
"{'label': 'Neutral', 'score': 0.9996507167816162}","{'label': 'Positive', 'score': 0.00034271946060471237}","{'label': 'Negative', 'score': 6.512146228487836e-06}"
"{'label': 'Neutral', 'score': 0.9997641444206238}","{'label': 'Positive', 'score': 0.0002355562464799732}","{'label': 'Negative', 'score': 3.1876732009550324e-07}"
"{'label': 'Negative', 'score': 0.9999998807907104}","{'label': 'Neutral', 'score': 1.3226943451627449e-07}","{'label': 'Positive', 'score': 2.9991905847737144e-08}"
"{'label': 'Neutral', 'score': 0.9998863935470581}","{'label': 'Positive', 'score': 0.00011117844405816868}","{'label': 'Negative', 'score': 2.354940761506441e-06}"
"{'label': 'Negative', 'score': 0.5841569900512695}","{'label': 'Neutral', 'score': 0.4157539904117584}","{'label': 'Positive', 'score': 8.904661808628589e-05}"
"{'label': 'Neutral', 'score': 0.999991774559021}","{'label': 'Negative', 'score': 8.259629794338252e-06}","{'label': 'Positive', 'score': 5.317627227441335e-08}"
"{'label': 'Neutral', 'score': 0.9963285326957703}","{'label': 'Positive', 'score': 0.0036659708712249994}","{'label': 'Negative', 'score': 5.519598744285759e-06}"
"{'label': 'Positive', 'score': 0.9999692440032959}","{'label': 'Neutral', 'score': 3.058027505176142e-05}","{'label': 'Negative', 'score': 1.6348100473351224e-07}"
"{'label': 'Positive', 'score': 1.0}","{'label': 'Negative', 'score': 2.8296220921930626e-09}","{'label': 'Neutral', 'score': 1.2280836347855484e-09}"
"{'label': 'Positive', 'score': 0.9999998807907104}","{'label': 'Neutral', 'score': 1.168238128457233e-07}","{'label': 'Negative', 'score': 4.3977962604913046e-08}"
"{'label': 'Negative', 'score': 0.9999843835830688}","{'label': 'Neutral', 'score': 1.516733846074203e-05}","{'label': 'Positive', 'score': 4.6078983473307744e-07}"
"{'label': 'Neutral', 'score': 0.7028961777687073}","{'label': 'Negative', 'score': 0.28463587164878845}","{'label': 'Positive', 'score': 0.012467998079955578}"
"{'label': 'Positive', 'score': 0.9965763688087463}","{'label': 'Neutral', 'score': 0.003419079352170229}","{'label': 'Negative', 'score': 4.493341293709818e-06}"
"{'label': 'Positive', 'score': 0.9999706745147705}","{'label': 'Neutral', 'score': 2.646135544637218e-05}","{'label': 'Negative', 'score': 2.808921635732986e-06}"
"{'label': 'Positive', 'score': 0.9995291233062744}","{'label': 'Negative', 'score': 0.00045578210847452283}","{'label': 'Neutral', 'score': 1.5101802091521677e-05}"
"{'label': 'Positive', 'score': 0.9999992847442627}","{'label': 'Neutral', 'score': 5.678451771018445e-07}","{'label': 'Negative', 'score': 9.791737198838746e-08}"
"{'label': 'Positive', 'score': 1.0}","{'label': 'Neutral', 'score': 1.9810366680417246e-08}","{'label': 'Negative', 'score': 2.9262732237356204e-09}"
"{'label': 'Negative', 'score': 0.9995818734169006}","{'label': 'Positive', 'score': 0.0003790929913520813}","{'label': 'Neutral', 'score': 3.906277197529562e-05}"
"{'label': 'Positive', 'score': 0.9988644123077393}","{'label': 'Neutral', 'score': 0.0011355180758982897}","{'label': 'Negative', 'score': 1.604306163471847e-07}"
"{'label': 'Positive', 'score': 0.999488353729248}","{'label': 'Neutral', 'score': 0.0003379846748430282}","{'label': 'Negative', 'score': 0.00017365047824569046}"
"{'label': 'Positive', 'score': 1.0}","{'label': 'Negative', 'score': 2.9335506468441963e-08}","{'label': 'Neutral', 'score': 2.0753086360514317e-08}"
"{'label': 'Positive', 'score': 0.9998584985733032}","{'label': 'Negative', 'score': 0.00013812094402965158}","{'label': 'Neutral', 'score': 3.388970299056382e-06}"
"{'label': 'Neutral', 'score': 0.8995704054832458}","{'label': 'Negative', 'score': 0.10039108246564865}","{'label': 'Positive', 'score': 3.846473555313423e-05}"
"{'label': 'Positive', 'score': 0.9999974966049194}","{'label': 'Negative', 'score': 1.8105073422702844e-06}","{'label': 'Neutral', 'score': 7.185633990047791e-07}"
"{'label': 'Positive', 'score': 1.0}","{'label': 'Negative', 'score': 3.287464522827577e-08}","{'label': 'Neutral', 'score': 1.3423910871779299e-08}"
"{'label': 'Positive', 'score': 0.9999991655349731}","{'label': 'Negative', 'score': 6.48147022275225e-07}","{'label': 'Neutral', 'score': 2.634365898757096e-07}"
"{'label': 'Neutral', 'score': 0.9723005890846252}","{'label': 'Positive', 'score': 0.021072855219244957}","{'label': 'Negative', 'score': 0.0066265626810491085}"
"{'label': 'Positive', 'score': 1.0}","{'label': 'Neutral', 'score': 3.910509693838549e-09}","{'label': 'Negative', 'score': 1.995427156842311e-09}"
"{'label': 'Neutral', 'score': 0.9984307885169983}","{'label': 'Positive', 'score': 0.0013360128505155444}","{'label': 'Negative', 'score': 0.0002331133437110111}"
"{'label': 'Positive', 'score': 0.9999997615814209}","{'label': 'Neutral', 'score': 1.4254892732878943e-07}","{'label': 'Negative', 'score': 7.743985008801246e-08}"
"{'label': 'Positive', 'score': 1.0}","{'label': 'Neutral', 'score': 1.34288702380303e-09}","{'label': 'Negative', 'score': 1.0140395190205709e-09}"
"{'label': 'Neutral', 'score': 0.9932346940040588}","{'label': 'Negative', 'score': 0.006046137772500515}","{'label': 'Positive', 'score': 0.0007191709009930491}"
"{'label': 'Negative', 'score': 0.9993187189102173}","{'label': 'Neutral', 'score': 0.0004519352223724127}","{'label': 'Positive', 'score': 0.0002293935976922512}"
"{'label': 'Neutral', 'score': 0.9999303817749023}","{'label': 'Negative', 'score': 3.571445995476097e-05}","{'label': 'Positive', 'score': 3.388944242033176e-05}"
"{'label': 'Neutral', 'score': 0.9967696666717529}","{'label': 'Positive', 'score': 0.0028255083598196507}","{'label': 'Negative', 'score': 0.00040479711606167257}"
"{'label': 'Neutral', 'score': 0.999980092048645}","{'label': 'Negative', 'score': 1.3044405022810679e-05}","{'label': 'Positive', 'score': 6.894953912706114e-06}"
"{'label': 'Positive', 'score': 0.9964626431465149}","{'label': 'Negative', 'score': 0.002217758446931839}","{'label': 'Neutral', 'score': 0.0013195923529565334}"
"{'label': 'Neutral', 'score': 0.8790538907051086}","{'label': 'Positive', 'score': 0.12093773484230042}","{'label': 'Negative', 'score': 8.425507076026406e-06}"
"{'label': 'Negative', 'score': 0.9858523607254028}","{'label': 'Positive', 'score': 0.011018558405339718}","{'label': 'Neutral', 'score': 0.0031291204504668713}"
"{'label': 'Neutral', 'score': 0.999997615814209}","{'label': 'Positive', 'score': 1.9085168787569273e-06}","{'label': 'Negative', 'score': 4.527749979388318e-07}"
"{'label': 'Positive', 'score': 0.9981573224067688}","{'label': 'Neutral', 'score': 0.0018324218690395355}","{'label': 'Negative', 'score': 1.0269709491694812e-05}"
"{'label': 'Neutral', 'score': 0.8530741930007935}","{'label': 'Negative', 'score': 0.14306175708770752}","{'label': 'Positive', 'score': 0.0038639495614916086}"
"{'label': 'Negative', 'score': 0.9999686479568481}","{'label': 'Neutral', 'score': 3.0088622224866413e-05}","{'label': 'Positive', 'score': 1.307922730120481e-06}"
"{'label': 'Neutral', 'score': 0.8727783560752869}","{'label': 'Positive', 'score': 0.12706972658634186}","{'label': 'Negative', 'score': 0.0001518586796009913}"
"{'label': 'Neutral', 'score': 0.9999977350234985}","{'label': 'Negative', 'score': 1.8003646573561127e-06}","{'label': 'Positive', 'score': 5.088027137389872e-07}"
"{'label': 'Neutral', 'score': 0.9994766116142273}","{'label': 'Positive', 'score': 0.00039313582237809896}","{'label': 'Negative', 'score': 0.0001301729353144765}"
"{'label': 'Neutral', 'score': 0.9999932050704956}","{'label': 'Positive', 'score': 4.501907369558467e-06}","{'label': 'Negative', 'score': 2.2539854853675934e-06}"
"{'label': 'Neutral', 'score': 0.9998631477355957}","{'label': 'Negative', 'score': 0.0001363190822303295}","{'label': 'Positive', 'score': 4.2525149979155685e-07}"
"{'label': 'Neutral', 'score': 0.9991845488548279}","{'label': 'Negative', 'score': 0.0008033280028030276}","{'label': 'Positive', 'score': 1.2140478247602005e-05}"
"{'label': 'Neutral', 'score': 0.9999756813049316}","{'label': 'Negative', 'score': 1.4154266864352394e-05}","{'label': 'Positive', 'score': 1.0170639143325388e-05}"
"{'label': 'Neutral', 'score': 0.9998155236244202}","{'label': 'Positive', 'score': 0.000149907820741646}","{'label': 'Negative', 'score': 3.4573655284475535e-05}"
"{'label': 'Neutral', 'score': 0.9418056011199951}","{'label': 'Positive', 'score': 0.05816589668393135}","{'label': 'Negative', 'score': 2.8471662517404184e-05}"
"{'label': 'Positive', 'score': 0.9999994039535522}","{'label': 'Neutral', 'score': 3.795398413330986e-07}","{'label': 'Negative', 'score': 2.856694152342243e-07}"
"{'label': 'Neutral', 'score': 0.6885625123977661}","{'label': 'Negative', 'score': 0.3113710880279541}","{'label': 'Positive', 'score': 6.637747719651088e-05}"
"{'label': 'Neutral', 'score': 0.987795352935791}","{'label': 'Positive', 'score': 0.012199591845273972}","{'label': 'Negative', 'score': 5.120488367538201e-06}"
"{'label': 'Neutral', 'score': 0.9999713897705078}","{'label': 'Positive', 'score': 2.0325027435319498e-05}","{'label': 'Negative', 'score': 8.230258572439197e-06}"
"{'label': 'Negative', 'score': 0.999998927116394}","{'label': 'Positive', 'score': 6.520639885820856e-07}","{'label': 'Neutral', 'score': 4.4224233874956553e-07}"
"{'label': 'Negative', 'score': 0.9999994039535522}","{'label': 'Positive', 'score': 5.032730427956267e-07}","{'label': 'Neutral', 'score': 4.903819927903896e-08}"
"{'label': 'Neutral', 'score': 0.9994244575500488}","{'label': 'Positive', 'score': 0.00043998582987114787}","{'label': 'Negative', 'score': 0.00013561379455495626}"
"{'label': 'Neutral', 'score': 0.9998601675033569}","{'label': 'Negative', 'score': 0.00012424984015524387}","{'label': 'Positive', 'score': 1.5628022083546966e-05}"
"{'label': 'Negative', 'score': 0.9998873472213745}","{'label': 'Positive', 'score': 0.00011210877710254863}","{'label': 'Neutral', 'score': 5.339678068594367e-07}"
"{'label': 'Neutral', 'score': 0.9999985694885254}","{'label': 'Positive', 'score': 1.0328965345252072e-06}","{'label': 'Negative', 'score': 3.030822597338556e-07}"
"{'label': 'Neutral', 'score': 0.9998263716697693}","{'label': 'Positive', 'score': 0.00014434933837037534}","{'label': 'Negative', 'score': 2.9323857233976014e-05}"
"{'label': 'Negative', 'score': 0.9999701976776123}","{'label': 'Positive', 'score': 1.729319046717137e-05}","{'label': 'Neutral', 'score': 1.2471673471736722e-05}"
"{'label': 'Positive', 'score': 1.0}","{'label': 'Negative', 'score': 3.0118485483399127e-08}","{'label': 'Neutral', 'score': 3.941405424257027e-09}"
"{'label': 'Neutral', 'score': 0.9999880790710449}","{'label': 'Negative', 'score': 9.105806384468451e-06}","{'label': 'Positive', 'score': 2.8222407308930997e-06}"
"{'label': 'Positive', 'score': 0.9995706677436829}","{'label': 'Neutral', 'score': 0.00041802931809797883}","{'label': 'Negative', 'score': 1.1307402019156143e-05}"
"{'label': 'Positive', 'score': 0.9967703819274902}","{'label': 'Neutral', 'score': 0.0031974154990166426}","{'label': 'Negative', 'score': 3.2179679692490026e-05}"
"{'label': 'Positive', 'score': 0.9024235606193542}","{'label': 'Neutral', 'score': 0.09734632074832916}","{'label': 'Negative', 'score': 0.00023009537835605443}"
"{'label': 'Positive', 'score': 0.9999986886978149}","{'label': 'Neutral', 'score': 7.002398092481599e-07}","{'label': 'Negative', 'score': 6.061463295736758e-07}"
"{'label': 'Positive', 'score': 0.9999829530715942}","{'label': 'Neutral', 'score': 1.426934431947302e-05}","{'label': 'Negative', 'score': 2.776032260953798e-06}"
"{'label': 'Positive', 'score': 0.9999902248382568}","{'label': 'Neutral', 'score': 9.179133485304192e-06}","{'label': 'Negative', 'score': 6.449405418607057e-07}"
"{'label': 'Positive', 'score': 0.9867347478866577}","{'label': 'Neutral', 'score': 0.008215648122131824}","{'label': 'Negative', 'score': 0.005049682222306728}"
"{'label': 'Neutral', 'score': 0.9999994039535522}","{'label': 'Positive', 'score': 3.0429313824242854e-07}","{'label': 'Negative', 'score': 2.8062433443665213e-07}"
"{'label': 'Negative', 'score': 0.8314906358718872}","{'label': 'Neutral', 'score': 0.16843338310718536}","{'label': 'Positive', 'score': 7.596902287332341e-05}"
"{'label': 'Neutral', 'score': 0.9999911785125732}","{'label': 'Positive', 'score': 5.6057533583953045e-06}","{'label': 'Negative', 'score': 3.1635015602660133e-06}"
"{'label': 'Neutral', 'score': 0.9999995231628418}","{'label': 'Negative', 'score': 3.9396601891894534e-07}","{'label': 'Positive', 'score': 1.5115091400730307e-07}"
"{'label': 'Neutral', 'score': 0.9999992847442627}","{'label': 'Negative', 'score': 3.940884312214621e-07}","{'label': 'Positive', 'score': 3.446060361511627e-07}"
"{'label': 'Neutral', 'score': 0.9998983144760132}","{'label': 'Positive', 'score': 7.016950257821009e-05}","{'label': 'Negative', 'score': 3.149255280732177e-05}"
"{'label': 'Positive', 'score': 0.9268059730529785}","{'label': 'Neutral', 'score': 0.07316465675830841}","{'label': 'Negative', 'score': 2.9403241569525562e-05}"
"{'label': 'Neutral', 'score': 0.9485453963279724}","{'label': 'Positive', 'score': 0.051097068935632706}","{'label': 'Negative', 'score': 0.00035753982956521213}"
"{'label': 'Positive', 'score': 0.999135434627533}","{'label': 'Neutral', 'score': 0.0008636806742288172}","{'label': 'Negative', 'score': 9.919699550664518e-07}"
"{'label': 'Neutral', 'score': 0.999963641166687}","{'label': 'Positive', 'score': 2.9680697480216622e-05}","{'label': 'Negative', 'score': 6.7178020799474325e-06}"
"{'label': 'Neutral', 'score': 0.9504975080490112}","{'label': 'Positive', 'score': 0.04949271306395531}","{'label': 'Negative', 'score': 9.755832252267282e-06}"
"{'label': 'Neutral', 'score': 0.6497294306755066}","{'label': 'Positive', 'score': 0.3502572476863861}","{'label': 'Negative', 'score': 1.333060754404869e-05}"
"{'label': 'Positive', 'score': 1.0}","{'label': 'Negative', 'score': 1.0887198698128486e-08}","{'label': 'Neutral', 'score': 5.118167667461648e-09}"
"{'label': 'Neutral', 'score': 0.5280513167381287}","{'label': 'Positive', 'score': 0.47179651260375977}","{'label': 'Negative', 'score': 0.0001521426602266729}"
"{'label': 'Negative', 'score': 0.9982307553291321}","{'label': 'Neutral', 'score': 0.0017400596989318728}","{'label': 'Positive', 'score': 2.915563527494669e-05}"
"{'label': 'Positive', 'score': 0.8967057466506958}","{'label': 'Negative', 'score': 0.10329192131757736}","{'label': 'Neutral', 'score': 2.2989445369603345e-06}"
"{'label': 'Neutral', 'score': 0.9993219375610352}","{'label': 'Positive', 'score': 0.0005261670448817313}","{'label': 'Negative', 'score': 0.00015186480595730245}"
"{'label': 'Neutral', 'score': 0.9956948757171631}","{'label': 'Positive', 'score': 0.004247052129358053}","{'label': 'Negative', 'score': 5.804286774946377e-05}"
"{'label': 'Neutral', 'score': 0.999997615814209}","{'label': 'Negative', 'score': 2.2946626359043876e-06}","{'label': 'Positive', 'score': 9.678604584451023e-08}"
