0,1,2
"{'label': 'Positive', 'score': 0.7558727264404297}","{'label': 'Neutral', 'score': 0.24398276209831238}","{'label': 'Negative', 'score': 0.00014455214841291308}"
"{'label': 'Neutral', 'score': 0.9258900284767151}","{'label': 'Negative', 'score': 0.07376500964164734}","{'label': 'Positive', 'score': 0.0003450250660534948}"
"{'label': 'Positive', 'score': 0.9999998807907104}","{'label': 'Neutral', 'score': 8.059802070192745e-08}","{'label': 'Negative', 'score': 1.4276110071875792e-08}"
"{'label': 'Negative', 'score': 0.9999979734420776}","{'label': 'Neutral', 'score': 1.4950437616789714e-06}","{'label': 'Positive', 'score': 5.648554406434414e-07}"
"{'label': 'Neutral', 'score': 0.9998263716697693}","{'label': 'Positive', 'score': 0.00014434933837037534}","{'label': 'Negative', 'score': 2.9323857233976014e-05}"
"{'label': 'Negative', 'score': 0.998132050037384}","{'label': 'Neutral', 'score': 0.0013087467523291707}","{'label': 'Positive', 'score': 0.0005591848748736084}"
"{'label': 'Neutral', 'score': 0.9507853388786316}","{'label': 'Positive', 'score': 0.04861578345298767}","{'label': 'Negative', 'score': 0.0005988769116811454}"
"{'label': 'Positive', 'score': 0.9966993927955627}","{'label': 'Neutral', 'score': 0.0032687601633369923}","{'label': 'Negative', 'score': 3.1827454222366214e-05}"
"{'label': 'Positive', 'score': 0.800221860408783}","{'label': 'Neutral', 'score': 0.14914439618587494}","{'label': 'Negative', 'score': 0.05063370615243912}"
"{'label': 'Negative', 'score': 0.999974250793457}","{'label': 'Positive', 'score': 2.4541481252526864e-05}","{'label': 'Neutral', 'score': 1.1589607993300888e-06}"
"{'label': 'Negative', 'score': 0.9999849796295166}","{'label': 'Positive', 'score': 1.4484382518276107e-05}","{'label': 'Neutral', 'score': 5.382996732805623e-07}"
"{'label': 'Positive', 'score': 0.9988922476768494}","{'label': 'Negative', 'score': 0.0011058456730097532}","{'label': 'Neutral', 'score': 1.9141825760016218e-06}"
"{'label': 'Positive', 'score': 1.0}","{'label': 'Neutral', 'score': 9.04895536280037e-09}","{'label': 'Negative', 'score': 2.6561361998744815e-09}"
"{'label': 'Neutral', 'score': 0.9495362639427185}","{'label': 'Negative', 'score': 0.05014417693018913}","{'label': 'Positive', 'score': 0.00031952213612385094}"
"{'label': 'Negative', 'score': 0.9999995231628418}","{'label': 'Positive', 'score': 3.864731752400985e-07}","{'label': 'Neutral', 'score': 3.815786442373792e-08}"
"{'label': 'Negative', 'score': 0.9999197721481323}","{'label': 'Positive', 'score': 7.592701877001673e-05}","{'label': 'Neutral', 'score': 4.23561596107902e-06}"
"{'label': 'Neutral', 'score': 0.9999786615371704}","{'label': 'Negative', 'score': 1.1565627573872916e-05}","{'label': 'Positive', 'score': 9.788520401343703e-06}"
"{'label': 'Neutral', 'score': 0.9999756813049316}","{'label': 'Positive', 'score': 1.3834429410053417e-05}","{'label': 'Negative', 'score': 1.0521297554078046e-05}"
"{'label': 'Neutral', 'score': 0.9999817609786987}","{'label': 'Positive', 'score': 9.527284419164062e-06}","{'label': 'Negative', 'score': 8.74717989063356e-06}"
"{'label': 'Neutral', 'score': 0.9999878406524658}","{'label': 'Negative', 'score': 8.9522936832509e-06}","{'label': 'Positive', 'score': 3.191655423506745e-06}"
"{'label': 'Neutral', 'score': 0.9999760389328003}","{'label': 'Positive', 'score': 1.471541963837808e-05}","{'label': 'Negative', 'score': 9.250342372979503e-06}"
"{'label': 'Neutral', 'score': 0.9999831914901733}","{'label': 'Negative', 'score': 1.1503801943035796e-05}","{'label': 'Positive', 'score': 5.231408067629673e-06}"
"{'label': 'Neutral', 'score': 0.9999722242355347}","{'label': 'Positive', 'score': 1.4206472769728862e-05}","{'label': 'Negative', 'score': 1.3592014511232264e-05}"
"{'label': 'Neutral', 'score': 0.9999808073043823}","{'label': 'Positive', 'score': 9.719445188238751e-06}","{'label': 'Negative', 'score': 9.399447662872262e-06}"
"{'label': 'Neutral', 'score': 0.9999741315841675}","{'label': 'Negative', 'score': 1.5044428437249735e-05}","{'label': 'Positive', 'score': 1.0874782674363814e-05}"
"{'label': 'Neutral', 'score': 0.999981164932251}","{'label': 'Negative', 'score': 9.446700460102875e-06}","{'label': 'Positive', 'score': 9.425428288523108e-06}"
"{'label': 'Neutral', 'score': 0.9999707937240601}","{'label': 'Negative', 'score': 1.8744989574770443e-05}","{'label': 'Positive', 'score': 1.0438393474032637e-05}"
"{'label': 'Neutral', 'score': 0.999977707862854}","{'label': 'Negative', 'score': 1.2883750059700105e-05}","{'label': 'Positive', 'score': 9.37626464292407e-06}"
"{'label': 'Neutral', 'score': 0.9999878406524658}","{'label': 'Positive', 'score': 6.620475687668659e-06}","{'label': 'Negative', 'score': 5.451560355140828e-06}"
"{'label': 'Neutral', 'score': 0.999990701675415}","{'label': 'Negative', 'score': 6.323179150058422e-06}","{'label': 'Positive', 'score': 2.9659158826689236e-06}"
"{'label': 'Neutral', 'score': 0.9999788999557495}","{'label': 'Negative', 'score': 1.2916328159917612e-05}","{'label': 'Positive', 'score': 8.181707016774453e-06}"
"{'label': 'Neutral', 'score': 0.9999853372573853}","{'label': 'Negative', 'score': 9.982733899960294e-06}","{'label': 'Positive', 'score': 4.608555173035711e-06}"
"{'label': 'Neutral', 'score': 0.9999830722808838}","{'label': 'Negative', 'score': 1.0362642569816671e-05}","{'label': 'Positive', 'score': 6.50145238978439e-06}"
"{'label': 'Neutral', 'score': 0.9999819993972778}","{'label': 'Negative', 'score': 1.2611278179974761e-05}","{'label': 'Positive', 'score': 5.379488356993534e-06}"
"{'label': 'Neutral', 'score': 0.9999842643737793}","{'label': 'Negative', 'score': 9.51563833950786e-06}","{'label': 'Positive', 'score': 6.194418801896973e-06}"
"{'label': 'Neutral', 'score': 0.9999768733978271}","{'label': 'Negative', 'score': 1.1760270353988744e-05}","{'label': 'Positive', 'score': 1.1273698873992544e-05}"
"{'label': 'Neutral', 'score': 0.9999892711639404}","{'label': 'Negative', 'score': 7.74903946876293e-06}","{'label': 'Positive', 'score': 2.984729917443474e-06}"
"{'label': 'Neutral', 'score': 0.9999850988388062}","{'label': 'Negative', 'score': 1.1323789294692688e-05}","{'label': 'Positive', 'score': 3.6214792089594994e-06}"
"{'label': 'Neutral', 'score': 0.9999717473983765}","{'label': 'Negative', 'score': 1.7261647371924482e-05}","{'label': 'Positive', 'score': 1.1023100341844838e-05}"
"{'label': 'Positive', 'score': 1.0}","{'label': 'Neutral', 'score': 1.2252579395521934e-08}","{'label': 'Negative', 'score': 2.627591255688344e-09}"
"{'label': 'Neutral', 'score': 0.9999504089355469}","{'label': 'Positive', 'score': 3.966961958212778e-05}","{'label': 'Negative', 'score': 9.864788808044977e-06}"
"{'label': 'Neutral', 'score': 0.9999754428863525}","{'label': 'Negative', 'score': 1.6143971151905134e-05}","{'label': 'Positive', 'score': 8.481546501570847e-06}"
"{'label': 'Positive', 'score': 1.0}","{'label': 'Neutral', 'score': 1.603389954141221e-08}","{'label': 'Negative', 'score': 8.086946223784253e-09}"
"{'label': 'Negative', 'score': 0.9999963045120239}","{'label': 'Positive', 'score': 2.6103170966962352e-06}","{'label': 'Neutral', 'score': 1.031165879794571e-06}"
"{'label': 'Neutral', 'score': 0.9999762773513794}","{'label': 'Negative', 'score': 1.631715895200614e-05}","{'label': 'Positive', 'score': 7.35853564037825e-06}"
"{'label': 'Neutral', 'score': 0.9999955892562866}","{'label': 'Negative', 'score': 4.34873527410673e-06}","{'label': 'Positive', 'score': 1.2506912128174008e-07}"
"{'label': 'Positive', 'score': 1.0}","{'label': 'Neutral', 'score': 1.4794662384076673e-08}","{'label': 'Negative', 'score': 5.164078942243577e-09}"
"{'label': 'Neutral', 'score': 0.9999731779098511}","{'label': 'Negative', 'score': 1.505504951637704e-05}","{'label': 'Positive', 'score': 1.1801190339610912e-05}"
"{'label': 'Positive', 'score': 0.9954681396484375}","{'label': 'Negative', 'score': 0.0026972286868840456}","{'label': 'Neutral', 'score': 0.0018346778815612197}"
"{'label': 'Neutral', 'score': 0.9997196793556213}","{'label': 'Negative', 'score': 0.0002417062787571922}","{'label': 'Positive', 'score': 3.8631642382824793e-05}"
"{'label': 'Negative', 'score': 0.9999871253967285}","{'label': 'Positive', 'score': 7.114457275747554e-06}","{'label': 'Neutral', 'score': 5.7971556088887155e-06}"
"{'label': 'Positive', 'score': 1.0}","{'label': 'Neutral', 'score': 2.3977129615104786e-08}","{'label': 'Negative', 'score': 2.0942001910384533e-08}"
"{'label': 'Negative', 'score': 0.9806486964225769}","{'label': 'Neutral', 'score': 0.019322199746966362}","{'label': 'Positive', 'score': 2.9068254661979154e-05}"
"{'label': 'Negative', 'score': 0.9999996423721313}","{'label': 'Positive', 'score': 3.9355145986519346e-07}","{'label': 'Neutral', 'score': 2.3571329776927996e-08}"
"{'label': 'Positive', 'score': 0.9905080795288086}","{'label': 'Neutral', 'score': 0.004836248233914375}","{'label': 'Negative', 'score': 0.0046556321904063225}"
"{'label': 'Positive', 'score': 0.8715240359306335}","{'label': 'Neutral', 'score': 0.12531879544258118}","{'label': 'Negative', 'score': 0.0031571611762046814}"
"{'label': 'Positive', 'score': 0.9993607401847839}","{'label': 'Neutral', 'score': 0.0005431284662336111}","{'label': 'Negative', 'score': 9.609217522665858e-05}"
"{'label': 'Positive', 'score': 0.9984215497970581}","{'label': 'Neutral', 'score': 0.0015750974416732788}","{'label': 'Negative', 'score': 3.370781314515625e-06}"
"{'label': 'Negative', 'score': 0.9999626874923706}","{'label': 'Neutral', 'score': 3.590734559111297e-05}","{'label': 'Positive', 'score': 1.4098893643677002e-06}"
"{'label': 'Neutral', 'score': 0.9618054032325745}","{'label': 'Negative', 'score': 0.02987942472100258}","{'label': 'Positive', 'score': 0.008315241895616055}"
"{'label': 'Negative', 'score': 0.8329111337661743}","{'label': 'Neutral', 'score': 0.16516371071338654}","{'label': 'Positive', 'score': 0.0019251226913183928}"
"{'label': 'Negative', 'score': 0.965501606464386}","{'label': 'Neutral', 'score': 0.034326568245887756}","{'label': 'Positive', 'score': 0.0001718327112030238}"
"{'label': 'Negative', 'score': 0.8309192657470703}","{'label': 'Neutral', 'score': 0.16897296905517578}","{'label': 'Positive', 'score': 0.00010778725845739245}"
"{'label': 'Negative', 'score': 0.9999370574951172}","{'label': 'Neutral', 'score': 6.11408322583884e-05}","{'label': 'Positive', 'score': 1.830798737501027e-06}"
"{'label': 'Positive', 'score': 0.7755580544471741}","{'label': 'Neutral', 'score': 0.16802814602851868}","{'label': 'Negative', 'score': 0.05641381815075874}"
"{'label': 'Negative', 'score': 0.9554190635681152}","{'label': 'Neutral', 'score': 0.0431721992790699}","{'label': 'Positive', 'score': 0.0014087471645325422}"
"{'label': 'Negative', 'score': 0.999680757522583}","{'label': 'Neutral', 'score': 0.00031885519274510443}","{'label': 'Positive', 'score': 3.750736254914955e-07}"
"{'label': 'Negative', 'score': 0.9999974966049194}","{'label': 'Neutral', 'score': 1.926598997670226e-06}","{'label': 'Positive', 'score': 5.188001637179696e-07}"
"{'label': 'Positive', 'score': 0.9842734336853027}","{'label': 'Neutral', 'score': 0.015356548130512238}","{'label': 'Negative', 'score': 0.0003700846282299608}"
"{'label': 'Negative', 'score': 0.9999284744262695}","{'label': 'Neutral', 'score': 7.000118057476357e-05}","{'label': 'Positive', 'score': 1.556684196657443e-06}"
"{'label': 'Positive', 'score': 0.9496586322784424}","{'label': 'Neutral', 'score': 0.04991999641060829}","{'label': 'Negative', 'score': 0.00042135617695748806}"
"{'label': 'Negative', 'score': 0.8987649083137512}","{'label': 'Neutral', 'score': 0.1011338084936142}","{'label': 'Positive', 'score': 0.00010123343963641673}"
"{'label': 'Negative', 'score': 0.9999284744262695}","{'label': 'Neutral', 'score': 7.000118057476357e-05}","{'label': 'Positive', 'score': 1.556684196657443e-06}"
"{'label': 'Positive', 'score': 0.9372974634170532}","{'label': 'Neutral', 'score': 0.036711886525154114}","{'label': 'Negative', 'score': 0.025990689173340797}"
"{'label': 'Negative', 'score': 0.9999340772628784}","{'label': 'Neutral', 'score': 6.403667794074863e-05}","{'label': 'Positive', 'score': 1.8730763713392662e-06}"
"{'label': 'Positive', 'score': 0.9636654853820801}","{'label': 'Neutral', 'score': 0.02526102215051651}","{'label': 'Negative', 'score': 0.011073458008468151}"
"{'label': 'Negative', 'score': 0.9999845027923584}","{'label': 'Neutral', 'score': 1.4870104678266216e-05}","{'label': 'Positive', 'score': 6.776660939067369e-07}"
"{'label': 'Positive', 'score': 0.8296294212341309}","{'label': 'Negative', 'score': 0.10351194441318512}","{'label': 'Neutral', 'score': 0.0668586939573288}"
"{'label': 'Negative', 'score': 0.9999804496765137}","{'label': 'Neutral', 'score': 1.8453269149176776e-05}","{'label': 'Positive', 'score': 1.1272583151367144e-06}"
"{'label': 'Negative', 'score': 0.9999231100082397}","{'label': 'Neutral', 'score': 7.58387686801143e-05}","{'label': 'Positive', 'score': 1.08865094716748e-06}"
"{'label': 'Positive', 'score': 0.9374808073043823}","{'label': 'Neutral', 'score': 0.05198924243450165}","{'label': 'Negative', 'score': 0.010529979132115841}"
"{'label': 'Negative', 'score': 0.9999266862869263}","{'label': 'Neutral', 'score': 7.23523844499141e-05}","{'label': 'Positive', 'score': 9.485748933002469e-07}"
"{'label': 'Negative', 'score': 0.9998738765716553}","{'label': 'Neutral', 'score': 0.00012465367035474628}","{'label': 'Positive', 'score': 1.4980008700149483e-06}"
"{'label': 'Positive', 'score': 0.977483868598938}","{'label': 'Neutral', 'score': 0.018654102459549904}","{'label': 'Negative', 'score': 0.0038621665444225073}"
"{'label': 'Positive', 'score': 0.9999459981918335}","{'label': 'Neutral', 'score': 5.291608249535784e-05}","{'label': 'Negative', 'score': 1.066425170392904e-06}"
"{'label': 'Neutral', 'score': 0.9949727058410645}","{'label': 'Negative', 'score': 0.0050232624635100365}","{'label': 'Positive', 'score': 4.001029992650729e-06}"
"{'label': 'Negative', 'score': 0.9999996423721313}","{'label': 'Positive', 'score': 3.0292133601506066e-07}","{'label': 'Neutral', 'score': 3.166833550949377e-08}"
"{'label': 'Neutral', 'score': 0.9999589920043945}","{'label': 'Positive', 'score': 2.977445547003299e-05}","{'label': 'Negative', 'score': 1.1160981557623018e-05}"
"{'label': 'Positive', 'score': 0.9999998807907104}","{'label': 'Neutral', 'score': 1.0311139675422965e-07}","{'label': 'Negative', 'score': 4.853555068962123e-08}"
"{'label': 'Negative', 'score': 0.9997184872627258}","{'label': 'Neutral', 'score': 0.00027908568154089153}","{'label': 'Positive', 'score': 2.3557581698696595e-06}"
"{'label': 'Negative', 'score': 0.619993269443512}","{'label': 'Neutral', 'score': 0.3789790868759155}","{'label': 'Positive', 'score': 0.0010276143439114094}"
"{'label': 'Positive', 'score': 1.0}","{'label': 'Neutral', 'score': 3.31621983207242e-08}","{'label': 'Negative', 'score': 6.204274427545897e-09}"
"{'label': 'Positive', 'score': 0.999996542930603}","{'label': 'Neutral', 'score': 3.2915538668021327e-06}","{'label': 'Negative', 'score': 9.079720797444679e-08}"
"{'label': 'Neutral', 'score': 0.9999992847442627}","{'label': 'Negative', 'score': 6.296560286500608e-07}","{'label': 'Positive', 'score': 1.2479259225983697e-07}"
"{'label': 'Neutral', 'score': 0.9999854564666748}","{'label': 'Negative', 'score': 1.0696428034862038e-05}","{'label': 'Positive', 'score': 3.766110012293211e-06}"
"{'label': 'Neutral', 'score': 0.999977707862854}","{'label': 'Negative', 'score': 1.1342231118760537e-05}","{'label': 'Positive', 'score': 1.0922725778073072e-05}"
"{'label': 'Neutral', 'score': 0.9999758005142212}","{'label': 'Negative', 'score': 1.4706548427056987e-05}","{'label': 'Positive', 'score': 9.498558029008564e-06}"
"{'label': 'Neutral', 'score': 0.999993085861206}","{'label': 'Negative', 'score': 5.8133450693276245e-06}","{'label': 'Positive', 'score': 1.1234167232032632e-06}"
"{'label': 'Neutral', 'score': 0.999984622001648}","{'label': 'Negative', 'score': 1.0525846846576314e-05}","{'label': 'Positive', 'score': 4.833338607568294e-06}"
"{'label': 'Positive', 'score': 0.9999998807907104}","{'label': 'Neutral', 'score': 8.431227627170301e-08}","{'label': 'Negative', 'score': 3.562277361979227e-09}"
"{'label': 'Neutral', 'score': 0.999994158744812}","{'label': 'Negative', 'score': 5.256475105852587e-06}","{'label': 'Positive', 'score': 5.932841986577841e-07}"
"{'label': 'Neutral', 'score': 0.9999749660491943}","{'label': 'Negative', 'score': 1.3897058124712203e-05}","{'label': 'Positive', 'score': 1.1065159924328327e-05}"
"{'label': 'Neutral', 'score': 0.9999822378158569}","{'label': 'Negative', 'score': 1.228903238370549e-05}","{'label': 'Positive', 'score': 5.4260108299786225e-06}"
"{'label': 'Neutral', 'score': 0.9999791383743286}","{'label': 'Negative', 'score': 1.053875621437328e-05}","{'label': 'Positive', 'score': 1.0378208571637515e-05}"
"{'label': 'Neutral', 'score': 0.9998812675476074}","{'label': 'Positive', 'score': 0.00011674966663122177}","{'label': 'Negative', 'score': 1.9965711999248015e-06}"
"{'label': 'Neutral', 'score': 0.9999815225601196}","{'label': 'Negative', 'score': 1.5038745004858356e-05}","{'label': 'Positive', 'score': 3.406419182283571e-06}"
"{'label': 'Positive', 'score': 0.999998927116394}","{'label': 'Neutral', 'score': 8.231751849052671e-07}","{'label': 'Negative', 'score': 1.803987288440112e-07}"
"{'label': 'Positive', 'score': 0.7997111082077026}","{'label': 'Negative', 'score': 0.19847676157951355}","{'label': 'Neutral', 'score': 0.0018121596658602357}"
"{'label': 'Neutral', 'score': 0.9876790642738342}","{'label': 'Positive', 'score': 0.01229936070740223}","{'label': 'Negative', 'score': 2.1538959117606282e-05}"
"{'label': 'Positive', 'score': 0.9876185655593872}","{'label': 'Neutral', 'score': 0.012371508404612541}","{'label': 'Negative', 'score': 9.945840247382876e-06}"
"{'label': 'Negative', 'score': 0.9999994039535522}","{'label': 'Positive', 'score': 5.566635081777349e-07}","{'label': 'Neutral', 'score': 3.4175727137153444e-08}"
"{'label': 'Negative', 'score': 0.9999135732650757}","{'label': 'Neutral', 'score': 8.512441854691133e-05}","{'label': 'Positive', 'score': 1.3042385944572743e-06}"
"{'label': 'Positive', 'score': 0.9453635811805725}","{'label': 'Negative', 'score': 0.05459136515855789}","{'label': 'Neutral', 'score': 4.5083888835506514e-05}"
"{'label': 'Positive', 'score': 1.0}","{'label': 'Negative', 'score': 3.4802958293056463e-09}","{'label': 'Neutral', 'score': 1.3219717542867215e-09}"
"{'label': 'Positive', 'score': 0.9999104738235474}","{'label': 'Neutral', 'score': 8.841665112413466e-05}","{'label': 'Negative', 'score': 1.1129017138955533e-06}"
"{'label': 'Neutral', 'score': 0.9989532232284546}","{'label': 'Positive', 'score': 0.0009111659019254148}","{'label': 'Negative', 'score': 0.00013564774417318404}"
"{'label': 'Positive', 'score': 0.9994320273399353}","{'label': 'Neutral', 'score': 0.000532104226294905}","{'label': 'Negative', 'score': 3.589636617107317e-05}"
"{'label': 'Positive', 'score': 0.999990701675415}","{'label': 'Neutral', 'score': 8.92871139512863e-06}","{'label': 'Negative', 'score': 3.0549483653885545e-07}"
"{'label': 'Neutral', 'score': 0.9999819993972778}","{'label': 'Negative', 'score': 1.3195097380958032e-05}","{'label': 'Positive', 'score': 4.709139375336235e-06}"
"{'label': 'Negative', 'score': 0.7312637567520142}","{'label': 'Neutral', 'score': 0.26866331696510315}","{'label': 'Positive', 'score': 7.289915811270475e-05}"
"{'label': 'Negative', 'score': 0.997438907623291}","{'label': 'Neutral', 'score': 0.0025602502282708883}","{'label': 'Positive', 'score': 8.802693400866701e-07}"
"{'label': 'Negative', 'score': 0.9999650716781616}","{'label': 'Neutral', 'score': 3.358278263476677e-05}","{'label': 'Positive', 'score': 1.40265865411493e-06}"
"{'label': 'Negative', 'score': 0.9999213218688965}","{'label': 'Neutral', 'score': 7.690328493481502e-05}","{'label': 'Positive', 'score': 1.7975457922148053e-06}"
"{'label': 'Negative', 'score': 0.999929666519165}","{'label': 'Neutral', 'score': 6.87480132910423e-05}","{'label': 'Positive', 'score': 1.5923683349683415e-06}"
"{'label': 'Neutral', 'score': 0.9998816251754761}","{'label': 'Negative', 'score': 0.00011749481927836314}","{'label': 'Positive', 'score': 8.206482107198099e-07}"
"{'label': 'Neutral', 'score': 0.9999980926513672}","{'label': 'Negative', 'score': 1.300491021538619e-06}","{'label': 'Positive', 'score': 5.645248961627658e-07}"
"{'label': 'Negative', 'score': 0.9881588816642761}","{'label': 'Neutral', 'score': 0.01183143351227045}","{'label': 'Positive', 'score': 9.662457159720361e-06}"
"{'label': 'Positive', 'score': 0.9708107709884644}","{'label': 'Neutral', 'score': 0.027182213962078094}","{'label': 'Negative', 'score': 0.00200700294226408}"
"{'label': 'Neutral', 'score': 0.9820923805236816}","{'label': 'Positive', 'score': 0.01510079950094223}","{'label': 'Negative', 'score': 0.002806813456118107}"
"{'label': 'Positive', 'score': 0.6176372170448303}","{'label': 'Negative', 'score': 0.23363886773586273}","{'label': 'Neutral', 'score': 0.14872390031814575}"
"{'label': 'Positive', 'score': 0.5586358308792114}","{'label': 'Neutral', 'score': 0.43275272846221924}","{'label': 'Negative', 'score': 0.008611387573182583}"
"{'label': 'Positive', 'score': 0.9981470108032227}","{'label': 'Neutral', 'score': 0.0017476290231570601}","{'label': 'Negative', 'score': 0.00010541808296693489}"
"{'label': 'Neutral', 'score': 0.9815669059753418}","{'label': 'Positive', 'score': 0.016328079625964165}","{'label': 'Negative', 'score': 0.0021050828509032726}"
"{'label': 'Negative', 'score': 0.7447296977043152}","{'label': 'Neutral', 'score': 0.2552245259284973}","{'label': 'Positive', 'score': 4.576491119223647e-05}"
"{'label': 'Neutral', 'score': 0.9958781003952026}","{'label': 'Positive', 'score': 0.002924471627920866}","{'label': 'Negative', 'score': 0.001197375706396997}"
"{'label': 'Neutral', 'score': 0.9284384846687317}","{'label': 'Positive', 'score': 0.06768594682216644}","{'label': 'Negative', 'score': 0.003875529859215021}"
"{'label': 'Negative', 'score': 0.6172515153884888}","{'label': 'Neutral', 'score': 0.382386177778244}","{'label': 'Positive', 'score': 0.0003623241209425032}"
"{'label': 'Negative', 'score': 0.9999969005584717}","{'label': 'Positive', 'score': 1.5863001863181125e-06}","{'label': 'Neutral', 'score': 1.4846830254100496e-06}"
"{'label': 'Negative', 'score': 0.9991704225540161}","{'label': 'Neutral', 'score': 0.0008026657160371542}","{'label': 'Positive', 'score': 2.6929363230010495e-05}"
"{'label': 'Positive', 'score': 0.9999686479568481}","{'label': 'Neutral', 'score': 3.09323804685846e-05}","{'label': 'Negative', 'score': 5.070416477792605e-07}"
"{'label': 'Positive', 'score': 0.8314667344093323}","{'label': 'Neutral', 'score': 0.15303364396095276}","{'label': 'Negative', 'score': 0.015499704517424107}"
"{'label': 'Negative', 'score': 0.9999464750289917}","{'label': 'Neutral', 'score': 5.181942833587527e-05}","{'label': 'Positive', 'score': 1.6632419601592119e-06}"
"{'label': 'Positive', 'score': 0.9341333508491516}","{'label': 'Neutral', 'score': 0.05567365139722824}","{'label': 'Negative', 'score': 0.010193032212555408}"
"{'label': 'Positive', 'score': 0.9546471834182739}","{'label': 'Neutral', 'score': 0.024845706298947334}","{'label': 'Negative', 'score': 0.020507115870714188}"
"{'label': 'Positive', 'score': 0.9681010246276855}","{'label': 'Neutral', 'score': 0.021154265850782394}","{'label': 'Negative', 'score': 0.010744686238467693}"
"{'label': 'Negative', 'score': 0.9998668432235718}","{'label': 'Neutral', 'score': 0.00013190993922762573}","{'label': 'Positive', 'score': 1.2173651384728146e-06}"
"{'label': 'Negative', 'score': 0.9999856948852539}","{'label': 'Neutral', 'score': 1.3582920473709237e-05}","{'label': 'Positive', 'score': 6.965707939343702e-07}"
"{'label': 'Negative', 'score': 0.9993340373039246}","{'label': 'Neutral', 'score': 0.000620571372564882}","{'label': 'Positive', 'score': 4.538293796940707e-05}"
"{'label': 'Positive', 'score': 0.9867347478866577}","{'label': 'Neutral', 'score': 0.008215648122131824}","{'label': 'Negative', 'score': 0.005049682222306728}"
"{'label': 'Positive', 'score': 0.9968461394309998}","{'label': 'Neutral', 'score': 0.0021777241490781307}","{'label': 'Negative', 'score': 0.0009760538814589381}"
"{'label': 'Negative', 'score': 0.6055570244789124}","{'label': 'Positive', 'score': 0.36471185088157654}","{'label': 'Neutral', 'score': 0.029731109738349915}"
"{'label': 'Positive', 'score': 0.9999276399612427}","{'label': 'Neutral', 'score': 7.009905675658956e-05}","{'label': 'Negative', 'score': 2.255910658277571e-06}"
"{'label': 'Positive', 'score': 0.9985418319702148}","{'label': 'Neutral', 'score': 0.0012684649555012584}","{'label': 'Negative', 'score': 0.00018968843505717814}"
"{'label': 'Negative', 'score': 0.9999982118606567}","{'label': 'Neutral', 'score': 9.312823294749251e-07}","{'label': 'Positive', 'score': 8.027527655940503e-07}"
"{'label': 'Neutral', 'score': 0.9992873072624207}","{'label': 'Positive', 'score': 0.0007116757333278656}","{'label': 'Negative', 'score': 1.0796434253279585e-06}"
"{'label': 'Negative', 'score': 0.9973896145820618}","{'label': 'Neutral', 'score': 0.002407077234238386}","{'label': 'Positive', 'score': 0.00020338479953352362}"
"{'label': 'Neutral', 'score': 0.6459106802940369}","{'label': 'Positive', 'score': 0.3518557846546173}","{'label': 'Negative', 'score': 0.0022335276007652283}"
"{'label': 'Positive', 'score': 1.0}","{'label': 'Neutral', 'score': 1.4438389150939201e-08}","{'label': 'Negative', 'score': 3.5349740912238303e-09}"
"{'label': 'Negative', 'score': 0.9999850988388062}","{'label': 'Positive', 'score': 1.4710150026076008e-05}","{'label': 'Neutral', 'score': 2.388617588167108e-07}"
"{'label': 'Negative', 'score': 0.9999992847442627}","{'label': 'Positive', 'score': 6.716027201036923e-07}","{'label': 'Neutral', 'score': 9.420466540177586e-08}"
"{'label': 'Positive', 'score': 0.9999984502792358}","{'label': 'Neutral', 'score': 1.4064911511013634e-06}","{'label': 'Negative', 'score': 1.2981463726191578e-07}"
"{'label': 'Neutral', 'score': 0.9995707869529724}","{'label': 'Positive', 'score': 0.00042645764187909663}","{'label': 'Negative', 'score': 2.7860810405400116e-06}"
"{'label': 'Negative', 'score': 0.9999996423721313}","{'label': 'Positive', 'score': 3.0964451980253216e-07}","{'label': 'Neutral', 'score': 8.670338047522819e-08}"
"{'label': 'Positive', 'score': 0.5321016907691956}","{'label': 'Neutral', 'score': 0.46787434816360474}","{'label': 'Negative', 'score': 2.3963028070284054e-05}"
"{'label': 'Positive', 'score': 0.9046014547348022}","{'label': 'Negative', 'score': 0.07947131246328354}","{'label': 'Neutral', 'score': 0.015927333384752274}"
"{'label': 'Negative', 'score': 0.6123204827308655}","{'label': 'Neutral', 'score': 0.3876718282699585}","{'label': 'Positive', 'score': 7.673910658922978e-06}"
"{'label': 'Positive', 'score': 0.9999998807907104}","{'label': 'Negative', 'score': 7.097693810464989e-08}","{'label': 'Neutral', 'score': 8.404891005397985e-09}"
"{'label': 'Neutral', 'score': 0.9998323917388916}","{'label': 'Positive', 'score': 0.0001248183543793857}","{'label': 'Negative', 'score': 4.283443922759034e-05}"
"{'label': 'Neutral', 'score': 0.9999791383743286}","{'label': 'Negative', 'score': 1.6471991330035962e-05}","{'label': 'Positive', 'score': 4.398573310027132e-06}"
"{'label': 'Positive', 'score': 0.9988422989845276}","{'label': 'Neutral', 'score': 0.0011572542134672403}","{'label': 'Negative', 'score': 4.5648798163711035e-07}"
"{'label': 'Neutral', 'score': 0.9999794960021973}","{'label': 'Negative', 'score': 1.2329380297160242e-05}","{'label': 'Positive', 'score': 8.175285074685235e-06}"
"{'label': 'Positive', 'score': 1.0}","{'label': 'Neutral', 'score': 2.3954855876695547e-09}","{'label': 'Negative', 'score': 8.665800854679162e-10}"
