0,1,2
"{'label': 'Neutral', 'score': 0.9894887804985046}","{'label': 'Positive', 'score': 0.01046862080693245}","{'label': 'Negative', 'score': 4.2548937926767394e-05}"
"{'label': 'Positive', 'score': 0.9999998807907104}","{'label': 'Neutral', 'score': 1.4376401225035806e-07}","{'label': 'Negative', 'score': 6.019676757063053e-09}"
"{'label': 'Positive', 'score': 0.9999994039535522}","{'label': 'Neutral', 'score': 6.24527899617533e-07}","{'label': 'Negative', 'score': 3.948861859726094e-08}"
"{'label': 'Negative', 'score': 0.9971439242362976}","{'label': 'Positive', 'score': 0.0016976440092548728}","{'label': 'Neutral', 'score': 0.0011584287276491523}"
"{'label': 'Positive', 'score': 0.9805868864059448}","{'label': 'Neutral', 'score': 0.019026050344109535}","{'label': 'Negative', 'score': 0.0003870370564982295}"
"{'label': 'Positive', 'score': 1.0}","{'label': 'Negative', 'score': 3.1799189947889772e-09}","{'label': 'Neutral', 'score': 2.1340538225445016e-09}"
"{'label': 'Positive', 'score': 1.0}","{'label': 'Neutral', 'score': 4.9399091039958876e-08}","{'label': 'Negative', 'score': 4.049282242846175e-09}"
"{'label': 'Neutral', 'score': 0.9805471301078796}","{'label': 'Negative', 'score': 0.019437825307250023}","{'label': 'Positive', 'score': 1.508650166215375e-05}"
"{'label': 'Positive', 'score': 1.0}","{'label': 'Negative', 'score': 4.7315833029415444e-08}","{'label': 'Neutral', 'score': 2.342432026125607e-09}"
"{'label': 'Negative', 'score': 0.9936032891273499}","{'label': 'Positive', 'score': 0.0062497081235051155}","{'label': 'Neutral', 'score': 0.0001470357528887689}"
"{'label': 'Negative', 'score': 0.9999994039535522}","{'label': 'Neutral', 'score': 4.549533798581251e-07}","{'label': 'Positive', 'score': 1.2608504107447516e-07}"
"{'label': 'Positive', 'score': 0.9999998807907104}","{'label': 'Neutral', 'score': 1.683174417621558e-07}","{'label': 'Negative', 'score': 1.5890248006300567e-09}"
"{'label': 'Neutral', 'score': 0.999994158744812}","{'label': 'Negative', 'score': 3.89730939787114e-06}","{'label': 'Positive', 'score': 1.857709889918624e-06}"
"{'label': 'Positive', 'score': 0.9923110008239746}","{'label': 'Negative', 'score': 0.006964482367038727}","{'label': 'Neutral', 'score': 0.0007245835149660707}"
"{'label': 'Positive', 'score': 0.9999994039535522}","{'label': 'Neutral', 'score': 6.042756126589666e-07}","{'label': 'Negative', 'score': 4.220169103064109e-09}"
"{'label': 'Neutral', 'score': 0.9992557168006897}","{'label': 'Negative', 'score': 0.0007176148355938494}","{'label': 'Positive', 'score': 2.6729978344519623e-05}"
"{'label': 'Positive', 'score': 0.9956373572349548}","{'label': 'Neutral', 'score': 0.004246223252266645}","{'label': 'Negative', 'score': 0.00011645151971606538}"
"{'label': 'Positive', 'score': 1.0}","{'label': 'Negative', 'score': 2.6413891074383855e-09}","{'label': 'Neutral', 'score': 4.522937302464669e-10}"
"{'label': 'Positive', 'score': 1.0}","{'label': 'Neutral', 'score': 2.6188615720457165e-08}","{'label': 'Negative', 'score': 9.82126935333838e-10}"
"{'label': 'Positive', 'score': 0.9999954700469971}","{'label': 'Neutral', 'score': 2.367773277001106e-06}","{'label': 'Negative', 'score': 2.167534148611594e-06}"
"{'label': 'Negative', 'score': 0.9984476566314697}","{'label': 'Neutral', 'score': 0.0014900125097483397}","{'label': 'Positive', 'score': 6.232497253222391e-05}"
"{'label': 'Negative', 'score': 0.9999958276748657}","{'label': 'Neutral', 'score': 2.9472905680449912e-06}","{'label': 'Positive', 'score': 1.170513428405684e-06}"
"{'label': 'Positive', 'score': 0.9999990463256836}","{'label': 'Neutral', 'score': 9.378204026688763e-07}","{'label': 'Negative', 'score': 3.070979914809868e-08}"
"{'label': 'Neutral', 'score': 0.9999393224716187}","{'label': 'Negative', 'score': 4.955234908265993e-05}","{'label': 'Positive', 'score': 1.111260826291982e-05}"
"{'label': 'Neutral', 'score': 0.9999892711639404}","{'label': 'Negative', 'score': 8.808001439319924e-06}","{'label': 'Positive', 'score': 1.962693659152137e-06}"
"{'label': 'Neutral', 'score': 0.9999957084655762}","{'label': 'Negative', 'score': 4.340974555816501e-06}","{'label': 'Positive', 'score': 3.607432930152754e-08}"
"{'label': 'Neutral', 'score': 0.9999346733093262}","{'label': 'Negative', 'score': 5.607963976217434e-05}","{'label': 'Positive', 'score': 9.303253136749845e-06}"
"{'label': 'Neutral', 'score': 0.9713780283927917}","{'label': 'Negative', 'score': 0.028600256890058517}","{'label': 'Positive', 'score': 2.1604080757242627e-05}"
"{'label': 'Positive', 'score': 0.9996553659439087}","{'label': 'Negative', 'score': 0.00034449907252565026}","{'label': 'Neutral', 'score': 1.5441857215137134e-07}"
"{'label': 'Positive', 'score': 1.0}","{'label': 'Negative', 'score': 3.0299160957980575e-09}","{'label': 'Neutral', 'score': 8.300126141946862e-10}"
"{'label': 'Positive', 'score': 0.980126678943634}","{'label': 'Neutral', 'score': 0.019112559035420418}","{'label': 'Negative', 'score': 0.0007607676670886576}"
"{'label': 'Neutral', 'score': 0.9999967813491821}","{'label': 'Negative', 'score': 2.9826976515323622e-06}","{'label': 'Positive', 'score': 2.695656746709574e-07}"
"{'label': 'Positive', 'score': 1.0}","{'label': 'Negative', 'score': 5.898507904333883e-09}","{'label': 'Neutral', 'score': 4.920742036063075e-09}"
"{'label': 'Positive', 'score': 0.9721784591674805}","{'label': 'Neutral', 'score': 0.027583137154579163}","{'label': 'Negative', 'score': 0.00023838540073484182}"
"{'label': 'Positive', 'score': 0.9844001531600952}","{'label': 'Neutral', 'score': 0.015547971241176128}","{'label': 'Negative', 'score': 5.19092682225164e-05}"
"{'label': 'Neutral', 'score': 0.9999845027923584}","{'label': 'Negative', 'score': 1.1893644114024937e-05}","{'label': 'Positive', 'score': 3.6228416320227552e-06}"
"{'label': 'Neutral', 'score': 0.9999258518218994}","{'label': 'Negative', 'score': 5.7278808526461944e-05}","{'label': 'Positive', 'score': 1.681634967098944e-05}"
"{'label': 'Neutral', 'score': 0.9999721050262451}","{'label': 'Negative', 'score': 2.6424751922604628e-05}","{'label': 'Positive', 'score': 1.4342826943902764e-06}"
"{'label': 'Negative', 'score': 0.9950056672096252}","{'label': 'Positive', 'score': 0.004591785371303558}","{'label': 'Neutral', 'score': 0.00040259695379063487}"
"{'label': 'Neutral', 'score': 0.9939496517181396}","{'label': 'Positive', 'score': 0.0057760863564908504}","{'label': 'Negative', 'score': 0.0002743385557550937}"
"{'label': 'Neutral', 'score': 0.999996542930603}","{'label': 'Positive', 'score': 1.958482471309253e-06}","{'label': 'Negative', 'score': 1.528001916994981e-06}"
"{'label': 'Positive', 'score': 1.0}","{'label': 'Negative', 'score': 2.2925690235098273e-09}","{'label': 'Neutral', 'score': 3.522272473688304e-10}"
"{'label': 'Neutral', 'score': 0.9999996423721313}","{'label': 'Negative', 'score': 2.262279252818189e-07}","{'label': 'Positive', 'score': 1.1519042431018534e-07}"
"{'label': 'Neutral', 'score': 0.7150654792785645}","{'label': 'Negative', 'score': 0.28263750672340393}","{'label': 'Positive', 'score': 0.0022970291320234537}"
"{'label': 'Positive', 'score': 0.9983627200126648}","{'label': 'Negative', 'score': 0.0016209823079407215}","{'label': 'Neutral', 'score': 1.6344376490451396e-05}"
"{'label': 'Negative', 'score': 0.9985131621360779}","{'label': 'Neutral', 'score': 0.0010250289924442768}","{'label': 'Positive', 'score': 0.00046182816731743515}"
"{'label': 'Negative', 'score': 0.8941499590873718}","{'label': 'Neutral', 'score': 0.10576199740171432}","{'label': 'Positive', 'score': 8.806861296761781e-05}"
"{'label': 'Neutral', 'score': 0.999792754650116}","{'label': 'Negative', 'score': 0.00020684221817646176}","{'label': 'Positive', 'score': 4.24774867724409e-07}"
"{'label': 'Negative', 'score': 0.8941499590873718}","{'label': 'Neutral', 'score': 0.10576199740171432}","{'label': 'Positive', 'score': 8.806861296761781e-05}"
"{'label': 'Neutral', 'score': 0.9498584866523743}","{'label': 'Negative', 'score': 0.0501389354467392}","{'label': 'Positive', 'score': 2.641944774950389e-06}"
"{'label': 'Neutral', 'score': 0.9999903440475464}","{'label': 'Negative', 'score': 9.041048542712815e-06}","{'label': 'Positive', 'score': 6.141665949144226e-07}"
"{'label': 'Neutral', 'score': 0.9999895095825195}","{'label': 'Negative', 'score': 9.914644579112064e-06}","{'label': 'Positive', 'score': 6.253424089663895e-07}"
"{'label': 'Neutral', 'score': 0.9713780283927917}","{'label': 'Negative', 'score': 0.028600256890058517}","{'label': 'Positive', 'score': 2.1604080757242627e-05}"
"{'label': 'Neutral', 'score': 0.9986397624015808}","{'label': 'Negative', 'score': 0.001087959622964263}","{'label': 'Positive', 'score': 0.0002722226781770587}"
"{'label': 'Positive', 'score': 0.9999998807907104}","{'label': 'Neutral', 'score': 1.683174417621558e-07}","{'label': 'Negative', 'score': 1.5890248006300567e-09}"
"{'label': 'Positive', 'score': 1.0}","{'label': 'Negative', 'score': 1.0443365061618692e-09}","{'label': 'Neutral', 'score': 7.008857383361544e-10}"
"{'label': 'Positive', 'score': 0.999982476234436}","{'label': 'Neutral', 'score': 1.6034131476772018e-05}","{'label': 'Negative', 'score': 1.40199301768007e-06}"
"{'label': 'Neutral', 'score': 0.9999858140945435}","{'label': 'Negative', 'score': 1.1841711057059001e-05}","{'label': 'Positive', 'score': 2.357862740609562e-06}"
"{'label': 'Negative', 'score': 0.9999996423721313}","{'label': 'Neutral', 'score': 1.8016569924839132e-07}","{'label': 'Positive', 'score': 1.5212214066195884e-07}"
"{'label': 'Neutral', 'score': 0.999993085861206}","{'label': 'Negative', 'score': 3.5107420899294084e-06}","{'label': 'Positive', 'score': 3.4315753509872593e-06}"
"{'label': 'Negative', 'score': 0.9999953508377075}","{'label': 'Neutral', 'score': 4.149425421928754e-06}","{'label': 'Positive', 'score': 4.973355771653587e-07}"
"{'label': 'Negative', 'score': 0.9999983310699463}","{'label': 'Neutral', 'score': 1.0785317954287166e-06}","{'label': 'Positive', 'score': 6.388164024428988e-07}"
"{'label': 'Neutral', 'score': 0.9943180680274963}","{'label': 'Positive', 'score': 0.004137298092246056}","{'label': 'Negative', 'score': 0.0015447043115273118}"
"{'label': 'Positive', 'score': 0.9996904134750366}","{'label': 'Neutral', 'score': 0.0003086668730247766}","{'label': 'Negative', 'score': 1.007337687042309e-06}"
"{'label': 'Neutral', 'score': 0.9999988079071045}","{'label': 'Negative', 'score': 1.167600430562743e-06}","{'label': 'Positive', 'score': 3.786406921335583e-08}"
"{'label': 'Negative', 'score': 0.9999845027923584}","{'label': 'Neutral', 'score': 1.4654314327344764e-05}","{'label': 'Positive', 'score': 8.046579296205891e-07}"
"{'label': 'Neutral', 'score': 0.9999885559082031}","{'label': 'Negative', 'score': 8.898140549717937e-06}","{'label': 'Positive', 'score': 2.562256440796773e-06}"
"{'label': 'Positive', 'score': 0.9343650341033936}","{'label': 'Negative', 'score': 0.06544144451618195}","{'label': 'Neutral', 'score': 0.0001934834581334144}"
"{'label': 'Neutral', 'score': 0.9999953508377075}","{'label': 'Negative', 'score': 2.588469669717597e-06}","{'label': 'Positive', 'score': 2.035863872151822e-06}"
"{'label': 'Positive', 'score': 0.9999978542327881}","{'label': 'Neutral', 'score': 1.5327002529375022e-06}","{'label': 'Negative', 'score': 6.485475410045183e-07}"
"{'label': 'Negative', 'score': 0.9988201260566711}","{'label': 'Positive', 'score': 0.0011693325359374285}","{'label': 'Neutral', 'score': 1.0540928087721113e-05}"
"{'label': 'Positive', 'score': 0.9915227890014648}","{'label': 'Neutral', 'score': 0.008475574664771557}","{'label': 'Negative', 'score': 1.678122089288081e-06}"
"{'label': 'Negative', 'score': 0.9987826943397522}","{'label': 'Positive', 'score': 0.0010690283961594105}","{'label': 'Neutral', 'score': 0.0001482516818214208}"
"{'label': 'Neutral', 'score': 0.9999979734420776}","{'label': 'Positive', 'score': 1.818118107621558e-06}","{'label': 'Negative', 'score': 2.0124298316659406e-07}"
"{'label': 'Neutral', 'score': 0.9999876022338867}","{'label': 'Negative', 'score': 1.2361091648926958e-05}","{'label': 'Positive', 'score': 1.0656346915993709e-08}"
"{'label': 'Neutral', 'score': 0.9713780283927917}","{'label': 'Negative', 'score': 0.028600256890058517}","{'label': 'Positive', 'score': 2.1604080757242627e-05}"
"{'label': 'Neutral', 'score': 0.9999392032623291}","{'label': 'Positive', 'score': 5.9832560509676114e-05}","{'label': 'Negative', 'score': 9.277649155592371e-07}"
"{'label': 'Negative', 'score': 0.9999998807907104}","{'label': 'Neutral', 'score': 6.541658592595923e-08}","{'label': 'Positive', 'score': 3.9413993846437734e-08}"
"{'label': 'Neutral', 'score': 0.9995493292808533}","{'label': 'Negative', 'score': 0.000449617684353143}","{'label': 'Positive', 'score': 1.0761380053736502e-06}"
"{'label': 'Positive', 'score': 0.9999880790710449}","{'label': 'Negative', 'score': 1.1910622561117634e-05}","{'label': 'Neutral', 'score': 2.9432170478571607e-08}"
"{'label': 'Neutral', 'score': 0.9999984502792358}","{'label': 'Negative', 'score': 1.4863641126794391e-06}","{'label': 'Positive', 'score': 1.4098019107677828e-07}"
"{'label': 'Positive', 'score': 0.9999991655349731}","{'label': 'Negative', 'score': 4.862018272433488e-07}","{'label': 'Neutral', 'score': 3.1413594570040004e-07}"
"{'label': 'Positive', 'score': 0.9973992109298706}","{'label': 'Neutral', 'score': 0.002573935780674219}","{'label': 'Negative', 'score': 2.6856076146941632e-05}"
"{'label': 'Neutral', 'score': 0.9999939203262329}","{'label': 'Negative', 'score': 5.812185918330215e-06}","{'label': 'Positive', 'score': 2.682807860310277e-07}"
"{'label': 'Positive', 'score': 1.0}","{'label': 'Negative', 'score': 4.355050009507977e-08}","{'label': 'Neutral', 'score': 2.703343682242121e-08}"
"{'label': 'Positive', 'score': 0.9999966621398926}","{'label': 'Negative', 'score': 3.1650129130866844e-06}","{'label': 'Neutral', 'score': 1.0917695902890046e-07}"
"{'label': 'Positive', 'score': 0.9999994039535522}","{'label': 'Neutral', 'score': 4.447625201464689e-07}","{'label': 'Negative', 'score': 1.480070181969495e-07}"
"{'label': 'Neutral', 'score': 0.8864465951919556}","{'label': 'Positive', 'score': 0.11309447139501572}","{'label': 'Negative', 'score': 0.00045898836106061935}"
"{'label': 'Positive', 'score': 0.7665110230445862}","{'label': 'Neutral', 'score': 0.2312467247247696}","{'label': 'Negative', 'score': 0.002242214744910598}"
"{'label': 'Neutral', 'score': 0.9998617172241211}","{'label': 'Positive', 'score': 8.931590855354443e-05}","{'label': 'Negative', 'score': 4.900899148196913e-05}"
"{'label': 'Neutral', 'score': 0.9999998807907104}","{'label': 'Negative', 'score': 6.836769017581901e-08}","{'label': 'Positive', 'score': 2.9587079453108345e-08}"
"{'label': 'Positive', 'score': 1.0}","{'label': 'Negative', 'score': 4.5154166627980885e-08}","{'label': 'Neutral', 'score': 2.020155065451945e-08}"
"{'label': 'Positive', 'score': 1.0}","{'label': 'Neutral', 'score': 2.2056472204212696e-08}","{'label': 'Negative', 'score': 1.0205810418995043e-08}"
"{'label': 'Negative', 'score': 0.9908281564712524}","{'label': 'Neutral', 'score': 0.00808892771601677}","{'label': 'Positive', 'score': 0.0010828642407432199}"
"{'label': 'Negative', 'score': 0.9900424480438232}","{'label': 'Neutral', 'score': 0.00840431172400713}","{'label': 'Positive', 'score': 0.001553272013552487}"
"{'label': 'Negative', 'score': 0.9878714084625244}","{'label': 'Neutral', 'score': 0.010591032914817333}","{'label': 'Positive', 'score': 0.001537600881420076}"
"{'label': 'Negative', 'score': 0.9939203262329102}","{'label': 'Neutral', 'score': 0.00607956713065505}","{'label': 'Positive', 'score': 1.4249697244395065e-07}"
"{'label': 'Positive', 'score': 0.9996880292892456}","{'label': 'Neutral', 'score': 0.0002891437616199255}","{'label': 'Negative', 'score': 2.282940477016382e-05}"
"{'label': 'Neutral', 'score': 0.9999972581863403}","{'label': 'Negative', 'score': 2.5268977879022714e-06}","{'label': 'Positive', 'score': 1.8530062106947298e-07}"
"{'label': 'Neutral', 'score': 0.9981151819229126}","{'label': 'Negative', 'score': 0.0018771725008264184}","{'label': 'Positive', 'score': 7.5915463639830705e-06}"
"{'label': 'Positive', 'score': 1.0}","{'label': 'Negative', 'score': 4.741991688206326e-08}","{'label': 'Neutral', 'score': 1.5406332209977336e-08}"
"{'label': 'Neutral', 'score': 0.9999946355819702}","{'label': 'Negative', 'score': 5.0811327128030825e-06}","{'label': 'Positive', 'score': 2.569028652033012e-07}"
"{'label': 'Positive', 'score': 0.9999991655349731}","{'label': 'Neutral', 'score': 4.720125730273139e-07}","{'label': 'Negative', 'score': 3.234694077036693e-07}"
"{'label': 'Neutral', 'score': 0.7748053073883057}","{'label': 'Negative', 'score': 0.2250659018754959}","{'label': 'Positive', 'score': 0.00012872996740043163}"
"{'label': 'Neutral', 'score': 0.6394336819648743}","{'label': 'Negative', 'score': 0.35519611835479736}","{'label': 'Positive', 'score': 0.005370199214667082}"
"{'label': 'Neutral', 'score': 0.9963996410369873}","{'label': 'Negative', 'score': 0.0031116444151848555}","{'label': 'Positive', 'score': 0.0004886891110800207}"
"{'label': 'Neutral', 'score': 0.9999384880065918}","{'label': 'Negative', 'score': 6.015790131641552e-05}","{'label': 'Positive', 'score': 1.3231740467745112e-06}"
"{'label': 'Positive', 'score': 1.0}","{'label': 'Negative', 'score': 7.752081643275233e-09}","{'label': 'Neutral', 'score': 5.640593325750842e-09}"
"{'label': 'Positive', 'score': 1.0}","{'label': 'Negative', 'score': 3.840980511427006e-08}","{'label': 'Neutral', 'score': 7.165839477352165e-09}"
"{'label': 'Positive', 'score': 1.0}","{'label': 'Negative', 'score': 1.3365838213985626e-08}","{'label': 'Neutral', 'score': 3.8638967581050565e-09}"
"{'label': 'Neutral', 'score': 0.9999862909317017}","{'label': 'Positive', 'score': 8.41702967591118e-06}","{'label': 'Negative', 'score': 5.197147402213886e-06}"
"{'label': 'Neutral', 'score': 0.9899615049362183}","{'label': 'Negative', 'score': 0.009875007905066013}","{'label': 'Positive', 'score': 0.00016348966164514422}"
"{'label': 'Positive', 'score': 0.9939126372337341}","{'label': 'Neutral', 'score': 0.006078398786485195}","{'label': 'Negative', 'score': 8.861738024279475e-06}"
"{'label': 'Neutral', 'score': 0.9999761581420898}","{'label': 'Positive', 'score': 2.2291276764008217e-05}","{'label': 'Negative', 'score': 1.5297318896045908e-06}"
"{'label': 'Negative', 'score': 0.9999960660934448}","{'label': 'Neutral', 'score': 3.676585492939921e-06}","{'label': 'Positive', 'score': 2.6447594336787006e-07}"
"{'label': 'Negative', 'score': 0.9999960660934448}","{'label': 'Neutral', 'score': 3.676585492939921e-06}","{'label': 'Positive', 'score': 2.6447594336787006e-07}"
"{'label': 'Negative', 'score': 0.7045403718948364}","{'label': 'Neutral', 'score': 0.2954513132572174}","{'label': 'Positive', 'score': 8.317912943311967e-06}"
"{'label': 'Neutral', 'score': 0.9979610443115234}","{'label': 'Positive', 'score': 0.0019423324847593904}","{'label': 'Negative', 'score': 9.66316438280046e-05}"
"{'label': 'Positive', 'score': 1.0}","{'label': 'Neutral', 'score': 1.5518392126878666e-09}","{'label': 'Negative', 'score': 1.1960892276619006e-09}"
"{'label': 'Neutral', 'score': 0.9999135732650757}","{'label': 'Negative', 'score': 7.956973422551528e-05}","{'label': 'Positive', 'score': 6.820517683081562e-06}"
"{'label': 'Positive', 'score': 0.9999972581863403}","{'label': 'Negative', 'score': 1.910599394250312e-06}","{'label': 'Neutral', 'score': 7.894055329416005e-07}"
"{'label': 'Positive', 'score': 1.0}","{'label': 'Negative', 'score': 3.840980511427006e-08}","{'label': 'Neutral', 'score': 7.165839477352165e-09}"
"{'label': 'Positive', 'score': 1.0}","{'label': 'Negative', 'score': 5.4945124006167134e-09}","{'label': 'Neutral', 'score': 3.8730458840063875e-09}"
"{'label': 'Positive', 'score': 0.9999831914901733}","{'label': 'Neutral', 'score': 1.6544729078304954e-05}","{'label': 'Negative', 'score': 2.512450691938284e-07}"
"{'label': 'Negative', 'score': 0.9999960660934448}","{'label': 'Neutral', 'score': 3.676585492939921e-06}","{'label': 'Positive', 'score': 2.6447594336787006e-07}"
"{'label': 'Neutral', 'score': 0.9961464405059814}","{'label': 'Positive', 'score': 0.003804521169513464}","{'label': 'Negative', 'score': 4.902977161691524e-05}"
"{'label': 'Positive', 'score': 0.997646152973175}","{'label': 'Neutral', 'score': 0.0022957921028137207}","{'label': 'Negative', 'score': 5.805736509501003e-05}"
"{'label': 'Neutral', 'score': 0.9999803304672241}","{'label': 'Negative', 'score': 1.9053912183153443e-05}","{'label': 'Positive', 'score': 6.026813821335963e-07}"
"{'label': 'Neutral', 'score': 0.9999570846557617}","{'label': 'Negative', 'score': 4.195656947558746e-05}","{'label': 'Positive', 'score': 9.666474625191768e-07}"
"{'label': 'Positive', 'score': 1.0}","{'label': 'Negative', 'score': 1.4437968598457473e-09}","{'label': 'Neutral', 'score': 8.939314843914303e-10}"
"{'label': 'Positive', 'score': 0.9999972581863403}","{'label': 'Negative', 'score': 1.910599394250312e-06}","{'label': 'Neutral', 'score': 7.894055329416005e-07}"
"{'label': 'Negative', 'score': 0.9993898868560791}","{'label': 'Positive', 'score': 0.0005783434025943279}","{'label': 'Neutral', 'score': 3.171978096361272e-05}"
"{'label': 'Negative', 'score': 0.9999792575836182}","{'label': 'Positive', 'score': 2.0108096578042023e-05}","{'label': 'Neutral', 'score': 5.98667952544929e-07}"
"{'label': 'Positive', 'score': 1.0}","{'label': 'Negative', 'score': 3.7326728374864615e-09}","{'label': 'Neutral', 'score': 1.8895278675046256e-09}"
"{'label': 'Positive', 'score': 0.7824457287788391}","{'label': 'Neutral', 'score': 0.21749825775623322}","{'label': 'Negative', 'score': 5.5960746976779774e-05}"
"{'label': 'Positive', 'score': 0.9893605709075928}","{'label': 'Neutral', 'score': 0.010607902891933918}","{'label': 'Negative', 'score': 3.155407830490731e-05}"
"{'label': 'Neutral', 'score': 0.9999984502792358}","{'label': 'Negative', 'score': 1.200232532028167e-06}","{'label': 'Positive', 'score': 3.219893756067904e-07}"
"{'label': 'Positive', 'score': 0.9999831914901733}","{'label': 'Neutral', 'score': 1.6544729078304954e-05}","{'label': 'Negative', 'score': 2.512450691938284e-07}"
"{'label': 'Positive', 'score': 1.0}","{'label': 'Neutral', 'score': 3.439455653619916e-08}","{'label': 'Negative', 'score': 2.3030624518582954e-08}"
"{'label': 'Positive', 'score': 0.9999876022338867}","{'label': 'Neutral', 'score': 1.2020059330097865e-05}","{'label': 'Negative', 'score': 3.4776681445691793e-07}"
"{'label': 'Positive', 'score': 0.9999997615814209}","{'label': 'Neutral', 'score': 2.93787138616608e-07}","{'label': 'Negative', 'score': 1.4023662231466005e-08}"
"{'label': 'Neutral', 'score': 0.9979610443115234}","{'label': 'Positive', 'score': 0.0019423324847593904}","{'label': 'Negative', 'score': 9.66316438280046e-05}"
"{'label': 'Positive', 'score': 1.0}","{'label': 'Negative', 'score': 5.324082952284925e-09}","{'label': 'Neutral', 'score': 5.231253208393127e-09}"
"{'label': 'Positive', 'score': 1.0}","{'label': 'Neutral', 'score': 1.5518392126878666e-09}","{'label': 'Negative', 'score': 1.1960892276619006e-09}"
"{'label': 'Neutral', 'score': 0.9999868869781494}","{'label': 'Negative', 'score': 1.2686166883213446e-05}","{'label': 'Positive', 'score': 5.11597761487792e-07}"
"{'label': 'Neutral', 'score': 0.9937518239021301}","{'label': 'Positive', 'score': 0.0061319973319768906}","{'label': 'Negative', 'score': 0.00011621270095929503}"
"{'label': 'Positive', 'score': 0.9999988079071045}","{'label': 'Negative', 'score': 6.82297525145259e-07}","{'label': 'Neutral', 'score': 4.711799022061314e-07}"
"{'label': 'Positive', 'score': 0.9999912977218628}","{'label': 'Neutral', 'score': 8.54220434121089e-06}","{'label': 'Negative', 'score': 6.250677841990182e-08}"
"{'label': 'Positive', 'score': 0.7719020247459412}","{'label': 'Neutral', 'score': 0.2280881255865097}","{'label': 'Negative', 'score': 9.845241038419772e-06}"
"{'label': 'Negative', 'score': 0.7817455530166626}","{'label': 'Neutral', 'score': 0.1765003502368927}","{'label': 'Positive', 'score': 0.04175407066941261}"
"{'label': 'Positive', 'score': 1.0}","{'label': 'Negative', 'score': 4.8163890653540875e-09}","{'label': 'Neutral', 'score': 2.466849613469435e-09}"
"{'label': 'Positive', 'score': 1.0}","{'label': 'Negative', 'score': 5.9030997867637325e-09}","{'label': 'Neutral', 'score': 2.5851079055172477e-09}"
"{'label': 'Positive', 'score': 0.9999876022338867}","{'label': 'Neutral', 'score': 1.2020059330097865e-05}","{'label': 'Negative', 'score': 3.4776681445691793e-07}"
"{'label': 'Positive', 'score': 0.9992275238037109}","{'label': 'Neutral', 'score': 0.0007687463657930493}","{'label': 'Negative', 'score': 3.746693664652412e-06}"
"{'label': 'Negative', 'score': 0.6981122493743896}","{'label': 'Neutral', 'score': 0.3018782138824463}","{'label': 'Positive', 'score': 9.578800018061884e-06}"
"{'label': 'Positive', 'score': 0.9999998807907104}","{'label': 'Negative', 'score': 1.0547370266067446e-07}","{'label': 'Neutral', 'score': 5.9272235120033656e-08}"
"{'label': 'Positive', 'score': 0.9999983310699463}","{'label': 'Neutral', 'score': 1.4567033304047072e-06}","{'label': 'Negative', 'score': 2.216347922967543e-07}"
"{'label': 'Positive', 'score': 0.9999998807907104}","{'label': 'Negative', 'score': 6.133409868880335e-08}","{'label': 'Neutral', 'score': 2.0392783017797456e-09}"
"{'label': 'Negative', 'score': 0.9999904632568359}","{'label': 'Neutral', 'score': 7.683840522076935e-06}","{'label': 'Positive', 'score': 1.8804381625159294e-06}"
"{'label': 'Neutral', 'score': 0.9979610443115234}","{'label': 'Positive', 'score': 0.0019423324847593904}","{'label': 'Negative', 'score': 9.66316438280046e-05}"
"{'label': 'Positive', 'score': 1.0}","{'label': 'Negative', 'score': 2.07627381954012e-09}","{'label': 'Neutral', 'score': 8.371577320254175e-10}"
"{'label': 'Positive', 'score': 0.9982802867889404}","{'label': 'Neutral', 'score': 0.001644803793169558}","{'label': 'Negative', 'score': 7.492546865250915e-05}"
"{'label': 'Positive', 'score': 0.9999972581863403}","{'label': 'Negative', 'score': 1.910599394250312e-06}","{'label': 'Neutral', 'score': 7.894055329416005e-07}"
"{'label': 'Neutral', 'score': 0.9998514652252197}","{'label': 'Positive', 'score': 0.0001416426239302382}","{'label': 'Negative', 'score': 6.882991783641046e-06}"
"{'label': 'Neutral', 'score': 0.9999650716781616}","{'label': 'Positive', 'score': 3.275310155004263e-05}","{'label': 'Negative', 'score': 2.113464006470167e-06}"
"{'label': 'Positive', 'score': 0.9999876022338867}","{'label': 'Neutral', 'score': 1.2020059330097865e-05}","{'label': 'Negative', 'score': 3.4776681445691793e-07}"
"{'label': 'Positive', 'score': 0.9999974966049194}","{'label': 'Neutral', 'score': 2.441872538838652e-06}","{'label': 'Negative', 'score': 7.318651995547043e-08}"
"{'label': 'Positive', 'score': 1.0}","{'label': 'Neutral', 'score': 3.432495532251778e-08}","{'label': 'Negative', 'score': 3.7743608238827164e-09}"
"{'label': 'Positive', 'score': 0.9999831914901733}","{'label': 'Neutral', 'score': 1.6544729078304954e-05}","{'label': 'Negative', 'score': 2.512450691938284e-07}"
"{'label': 'Neutral', 'score': 0.9979610443115234}","{'label': 'Positive', 'score': 0.0019423324847593904}","{'label': 'Negative', 'score': 9.66316438280046e-05}"
"{'label': 'Positive', 'score': 1.0}","{'label': 'Neutral', 'score': 1.5518392126878666e-09}","{'label': 'Negative', 'score': 1.1960892276619006e-09}"
"{'label': 'Positive', 'score': 0.9999498128890991}","{'label': 'Neutral', 'score': 4.10090979130473e-05}","{'label': 'Negative', 'score': 9.162827154796105e-06}"
