0,1,2
"{'label': 'neutral', 'score': 0.8962380290031433}","{'label': 'positive', 'score': 0.07349496334791183}","{'label': 'negative', 'score': 0.03026697225868702}"
"{'label': 'negative', 'score': 0.8537300229072571}","{'label': 'neutral', 'score': 0.10739199072122574}","{'label': 'positive', 'score': 0.03887790068984032}"
"{'label': 'negative', 'score': 0.955424964427948}","{'label': 'neutral', 'score': 0.03470500931143761}","{'label': 'positive', 'score': 0.009870026260614395}"
"{'label': 'negative', 'score': 0.9420577883720398}","{'label': 'neutral', 'score': 0.047137197107076645}","{'label': 'positive', 'score': 0.010805081576108932}"
"{'label': 'positive', 'score': 0.9414790868759155}","{'label': 'negative', 'score': 0.04039749130606651}","{'label': 'neutral', 'score': 0.01812334731221199}"
"{'label': 'negative', 'score': 0.84299236536026}","{'label': 'neutral', 'score': 0.11583525687456131}","{'label': 'positive', 'score': 0.04117237776517868}"
"{'label': 'negative', 'score': 0.8982474207878113}","{'label': 'neutral', 'score': 0.05696451663970947}","{'label': 'positive', 'score': 0.04478799179196358}"
"{'label': 'positive', 'score': 0.5046520233154297}","{'label': 'neutral', 'score': 0.46274206042289734}","{'label': 'negative', 'score': 0.032605864107608795}"
"{'label': 'neutral', 'score': 0.9235889911651611}","{'label': 'positive', 'score': 0.06177455559372902}","{'label': 'negative', 'score': 0.014636446721851826}"
"{'label': 'positive', 'score': 0.9469947218894958}","{'label': 'negative', 'score': 0.026710154488682747}","{'label': 'neutral', 'score': 0.026295131072402}"
"{'label': 'neutral', 'score': 0.6050927639007568}","{'label': 'negative', 'score': 0.33386194705963135}","{'label': 'positive', 'score': 0.06104528158903122}"
"{'label': 'neutral', 'score': 0.931191086769104}","{'label': 'positive', 'score': 0.05159096419811249}","{'label': 'negative', 'score': 0.017217911779880524}"
"{'label': 'neutral', 'score': 0.9472923278808594}","{'label': 'positive', 'score': 0.03631174564361572}","{'label': 'negative', 'score': 0.01639590412378311}"
"{'label': 'positive', 'score': 0.8634392023086548}","{'label': 'neutral', 'score': 0.12954644858837128}","{'label': 'negative', 'score': 0.007014390546828508}"
"{'label': 'neutral', 'score': 0.5057954788208008}","{'label': 'positive', 'score': 0.47892338037490845}","{'label': 'negative', 'score': 0.015281183645129204}"
"{'label': 'neutral', 'score': 0.6434476971626282}","{'label': 'negative', 'score': 0.2959635853767395}","{'label': 'positive', 'score': 0.06058879569172859}"
"{'label': 'negative', 'score': 0.6361263990402222}","{'label': 'neutral', 'score': 0.2634173631668091}","{'label': 'positive', 'score': 0.10045621544122696}"
"{'label': 'neutral', 'score': 0.6788625121116638}","{'label': 'positive', 'score': 0.3069430887699127}","{'label': 'negative', 'score': 0.014194322749972343}"
"{'label': 'positive', 'score': 0.8751953840255737}","{'label': 'negative', 'score': 0.10578235983848572}","{'label': 'neutral', 'score': 0.019022196531295776}"
"{'label': 'neutral', 'score': 0.8683045506477356}","{'label': 'positive', 'score': 0.1211596354842186}","{'label': 'negative', 'score': 0.010535769164562225}"
"{'label': 'negative', 'score': 0.5432922840118408}","{'label': 'neutral', 'score': 0.2675178050994873}","{'label': 'positive', 'score': 0.18918991088867188}"
"{'label': 'neutral', 'score': 0.9295533299446106}","{'label': 'positive', 'score': 0.04173579812049866}","{'label': 'negative', 'score': 0.02871084026992321}"
"{'label': 'neutral', 'score': 0.5593684911727905}","{'label': 'negative', 'score': 0.29720228910446167}","{'label': 'positive', 'score': 0.1434292197227478}"
"{'label': 'positive', 'score': 0.9463580846786499}","{'label': 'neutral', 'score': 0.03528625890612602}","{'label': 'negative', 'score': 0.01835562102496624}"
"{'label': 'positive', 'score': 0.9107061624526978}","{'label': 'neutral', 'score': 0.0821005180478096}","{'label': 'negative', 'score': 0.007193396799266338}"
"{'label': 'negative', 'score': 0.5830839276313782}","{'label': 'neutral', 'score': 0.3275474011898041}","{'label': 'positive', 'score': 0.08936863392591476}"
"{'label': 'neutral', 'score': 0.9424347281455994}","{'label': 'positive', 'score': 0.0348927304148674}","{'label': 'negative', 'score': 0.02267250046133995}"
"{'label': 'neutral', 'score': 0.6531484127044678}","{'label': 'negative', 'score': 0.28594663739204407}","{'label': 'positive', 'score': 0.060904938727617264}"
"{'label': 'negative', 'score': 0.6472848653793335}","{'label': 'neutral', 'score': 0.2534121870994568}","{'label': 'positive', 'score': 0.0993029847741127}"
"{'label': 'neutral', 'score': 0.9322397112846375}","{'label': 'positive', 'score': 0.05139932036399841}","{'label': 'negative', 'score': 0.01636091060936451}"
"{'label': 'neutral', 'score': 0.919521689414978}","{'label': 'negative', 'score': 0.04350397363305092}","{'label': 'positive', 'score': 0.03697432577610016}"
"{'label': 'neutral', 'score': 0.9369460344314575}","{'label': 'positive', 'score': 0.03987039253115654}","{'label': 'negative', 'score': 0.023183627054095268}"
"{'label': 'positive', 'score': 0.8634318113327026}","{'label': 'negative', 'score': 0.11408966034650803}","{'label': 'neutral', 'score': 0.022478491067886353}"
"{'label': 'neutral', 'score': 0.9235889911651611}","{'label': 'positive', 'score': 0.06177455559372902}","{'label': 'negative', 'score': 0.014636446721851826}"
"{'label': 'positive', 'score': 0.9110473394393921}","{'label': 'negative', 'score': 0.06932001560926437}","{'label': 'neutral', 'score': 0.019632572308182716}"
"{'label': 'positive', 'score': 0.914027214050293}","{'label': 'negative', 'score': 0.06678854674100876}","{'label': 'neutral', 'score': 0.01918419636785984}"
"{'label': 'neutral', 'score': 0.796914279460907}","{'label': 'positive', 'score': 0.14732056856155396}","{'label': 'negative', 'score': 0.055765118449926376}"
"{'label': 'neutral', 'score': 0.7941919565200806}","{'label': 'positive', 'score': 0.14905518293380737}","{'label': 'negative', 'score': 0.05675281584262848}"
"{'label': 'neutral', 'score': 0.7850507497787476}","{'label': 'positive', 'score': 0.20684047043323517}","{'label': 'negative', 'score': 0.008108786307275295}"
"{'label': 'neutral', 'score': 0.6238201260566711}","{'label': 'negative', 'score': 0.3211509585380554}","{'label': 'positive', 'score': 0.05502893403172493}"
"{'label': 'neutral', 'score': 0.9370213747024536}","{'label': 'positive', 'score': 0.03966309875249863}","{'label': 'negative', 'score': 0.023315485566854477}"
"{'label': 'neutral', 'score': 0.92948317527771}","{'label': 'positive', 'score': 0.0569487027823925}","{'label': 'negative', 'score': 0.013568157330155373}"
"{'label': 'positive', 'score': 0.916231095790863}","{'label': 'negative', 'score': 0.06436333805322647}","{'label': 'neutral', 'score': 0.01940564066171646}"
"{'label': 'positive', 'score': 0.9258198142051697}","{'label': 'negative', 'score': 0.05413531884551048}","{'label': 'neutral', 'score': 0.02004486881196499}"
"{'label': 'positive', 'score': 0.9122107625007629}","{'label': 'negative', 'score': 0.06790563464164734}","{'label': 'neutral', 'score': 0.01988363265991211}"
"{'label': 'neutral', 'score': 0.8683045506477356}","{'label': 'positive', 'score': 0.1211596354842186}","{'label': 'negative', 'score': 0.010535769164562225}"
"{'label': 'positive', 'score': 0.9177849888801575}","{'label': 'negative', 'score': 0.0623747743666172}","{'label': 'neutral', 'score': 0.01984027773141861}"
"{'label': 'positive', 'score': 0.9302576780319214}","{'label': 'neutral', 'score': 0.06022412329912186}","{'label': 'negative', 'score': 0.009518181905150414}"
"{'label': 'positive', 'score': 0.9302576780319214}","{'label': 'neutral', 'score': 0.06022412329912186}","{'label': 'negative', 'score': 0.009518181905150414}"
"{'label': 'positive', 'score': 0.57082200050354}","{'label': 'neutral', 'score': 0.4158211946487427}","{'label': 'negative', 'score': 0.013356789946556091}"
"{'label': 'neutral', 'score': 0.49581554532051086}","{'label': 'negative', 'score': 0.3441479802131653}","{'label': 'positive', 'score': 0.16003645956516266}"
"{'label': 'neutral', 'score': 0.7988884449005127}","{'label': 'positive', 'score': 0.1470666080713272}","{'label': 'negative', 'score': 0.05404497683048248}"
"{'label': 'neutral', 'score': 0.7684981822967529}","{'label': 'positive', 'score': 0.2159503549337387}","{'label': 'negative', 'score': 0.015551420859992504}"
"{'label': 'negative', 'score': 0.9570398330688477}","{'label': 'positive', 'score': 0.026182806119322777}","{'label': 'neutral', 'score': 0.016777334734797478}"
"{'label': 'neutral', 'score': 0.5745034217834473}","{'label': 'negative', 'score': 0.3160574734210968}","{'label': 'positive', 'score': 0.10943914204835892}"
"{'label': 'positive', 'score': 0.9251026511192322}","{'label': 'neutral', 'score': 0.06601003557443619}","{'label': 'negative', 'score': 0.008887339383363724}"
"{'label': 'neutral', 'score': 0.7641584873199463}","{'label': 'positive', 'score': 0.14187856018543243}","{'label': 'negative', 'score': 0.0939628854393959}"
"{'label': 'neutral', 'score': 0.6363268494606018}","{'label': 'negative', 'score': 0.30868005752563477}","{'label': 'positive', 'score': 0.05499308928847313}"
"{'label': 'neutral', 'score': 0.9367404580116272}","{'label': 'positive', 'score': 0.03964370861649513}","{'label': 'negative', 'score': 0.023615894839167595}"
"{'label': 'neutral', 'score': 0.8943732976913452}","{'label': 'positive', 'score': 0.08076683431863785}","{'label': 'negative', 'score': 0.02485981024801731}"
"{'label': 'positive', 'score': 0.8851364254951477}","{'label': 'negative', 'score': 0.09564217925071716}","{'label': 'neutral', 'score': 0.019221417605876923}"
"{'label': 'positive', 'score': 0.9219856262207031}","{'label': 'negative', 'score': 0.05845873802900314}","{'label': 'neutral', 'score': 0.01955556869506836}"
"{'label': 'positive', 'score': 0.9519435167312622}","{'label': 'neutral', 'score': 0.030639393255114555}","{'label': 'negative', 'score': 0.017417049035429955}"
"{'label': 'neutral', 'score': 0.4706636369228363}","{'label': 'negative', 'score': 0.4057369828224182}","{'label': 'positive', 'score': 0.12359938770532608}"
"{'label': 'positive', 'score': 0.6711687445640564}","{'label': 'neutral', 'score': 0.31505492329597473}","{'label': 'negative', 'score': 0.01377627719193697}"
"{'label': 'neutral', 'score': 0.8790488839149475}","{'label': 'positive', 'score': 0.09534855931997299}","{'label': 'negative', 'score': 0.025602513924241066}"
"{'label': 'neutral', 'score': 0.5826427936553955}","{'label': 'negative', 'score': 0.30895379185676575}","{'label': 'positive', 'score': 0.10840341448783875}"
"{'label': 'neutral', 'score': 0.8952507376670837}","{'label': 'positive', 'score': 0.09282010793685913}","{'label': 'negative', 'score': 0.011929101310670376}"
"{'label': 'neutral', 'score': 0.8506805896759033}","{'label': 'positive', 'score': 0.11210015416145325}","{'label': 'negative', 'score': 0.03721929341554642}"
"{'label': 'neutral', 'score': 0.937149167060852}","{'label': 'positive', 'score': 0.039552148431539536}","{'label': 'negative', 'score': 0.023298664018511772}"
"{'label': 'neutral', 'score': 0.9359784126281738}","{'label': 'positive', 'score': 0.04597785323858261}","{'label': 'negative', 'score': 0.01804376393556595}"
"{'label': 'positive', 'score': 0.9505569338798523}","{'label': 'neutral', 'score': 0.028315648436546326}","{'label': 'negative', 'score': 0.02112741954624653}"
"{'label': 'positive', 'score': 0.9449720978736877}","{'label': 'neutral', 'score': 0.043501876294612885}","{'label': 'negative', 'score': 0.011526062153279781}"
"{'label': 'negative', 'score': 0.7629110813140869}","{'label': 'neutral', 'score': 0.17499592900276184}","{'label': 'positive', 'score': 0.06209295988082886}"
"{'label': 'negative', 'score': 0.9744093418121338}","{'label': 'neutral', 'score': 0.017192842438817024}","{'label': 'positive', 'score': 0.008397822268307209}"
"{'label': 'negative', 'score': 0.9739963412284851}","{'label': 'neutral', 'score': 0.0184005256742239}","{'label': 'positive', 'score': 0.007603082340210676}"
"{'label': 'neutral', 'score': 0.9037879109382629}","{'label': 'positive', 'score': 0.0638112723827362}","{'label': 'negative', 'score': 0.032400816679000854}"
"{'label': 'positive', 'score': 0.9330392479896545}","{'label': 'neutral', 'score': 0.04805706441402435}","{'label': 'negative', 'score': 0.01890372484922409}"
"{'label': 'negative', 'score': 0.9670680165290833}","{'label': 'neutral', 'score': 0.01998850889503956}","{'label': 'positive', 'score': 0.012943409383296967}"
"{'label': 'positive', 'score': 0.518781840801239}","{'label': 'negative', 'score': 0.45595377683639526}","{'label': 'neutral', 'score': 0.02526436373591423}"
"{'label': 'positive', 'score': 0.9366257190704346}","{'label': 'neutral', 'score': 0.05232467129826546}","{'label': 'negative', 'score': 0.011049716733396053}"
"{'label': 'positive', 'score': 0.9078730344772339}","{'label': 'neutral', 'score': 0.08120235800743103}","{'label': 'negative', 'score': 0.010924648493528366}"
"{'label': 'negative', 'score': 0.7563396096229553}","{'label': 'neutral', 'score': 0.2297089546918869}","{'label': 'positive', 'score': 0.013951417058706284}"
"{'label': 'negative', 'score': 0.963883638381958}","{'label': 'neutral', 'score': 0.027803126722574234}","{'label': 'positive', 'score': 0.008313142694532871}"
"{'label': 'neutral', 'score': 0.8725860118865967}","{'label': 'positive', 'score': 0.07271213084459305}","{'label': 'negative', 'score': 0.05470184236764908}"
"{'label': 'negative', 'score': 0.9662570357322693}","{'label': 'neutral', 'score': 0.022118384018540382}","{'label': 'positive', 'score': 0.01162458024919033}"
"{'label': 'negative', 'score': 0.9664114713668823}","{'label': 'neutral', 'score': 0.018840689212083817}","{'label': 'positive', 'score': 0.014747866429388523}"
"{'label': 'positive', 'score': 0.9023534655570984}","{'label': 'neutral', 'score': 0.082884281873703}","{'label': 'negative', 'score': 0.014762261882424355}"
"{'label': 'neutral', 'score': 0.7063296437263489}","{'label': 'positive', 'score': 0.28252947330474854}","{'label': 'negative', 'score': 0.011140917427837849}"
"{'label': 'positive', 'score': 0.6158105731010437}","{'label': 'neutral', 'score': 0.3744784891605377}","{'label': 'negative', 'score': 0.009710917249321938}"
"{'label': 'neutral', 'score': 0.7877807021141052}","{'label': 'negative', 'score': 0.12386293709278107}","{'label': 'positive', 'score': 0.08835635334253311}"
"{'label': 'positive', 'score': 0.8488814830780029}","{'label': 'neutral', 'score': 0.14269697666168213}","{'label': 'negative', 'score': 0.008421532809734344}"
"{'label': 'neutral', 'score': 0.8798353672027588}","{'label': 'positive', 'score': 0.10223464667797089}","{'label': 'negative', 'score': 0.017930034548044205}"
"{'label': 'positive', 'score': 0.8438377380371094}","{'label': 'negative', 'score': 0.09414421766996384}","{'label': 'neutral', 'score': 0.06201799958944321}"
"{'label': 'positive', 'score': 0.8649434447288513}","{'label': 'neutral', 'score': 0.12567858397960663}","{'label': 'negative', 'score': 0.009377967566251755}"
"{'label': 'neutral', 'score': 0.5263445973396301}","{'label': 'positive', 'score': 0.4660896360874176}","{'label': 'negative', 'score': 0.007565791718661785}"
"{'label': 'neutral', 'score': 0.9295533299446106}","{'label': 'positive', 'score': 0.04173579812049866}","{'label': 'negative', 'score': 0.02871084026992321}"
"{'label': 'neutral', 'score': 0.8214130997657776}","{'label': 'positive', 'score': 0.1708172708749771}","{'label': 'negative', 'score': 0.0077696433290839195}"
"{'label': 'neutral', 'score': 0.9157701134681702}","{'label': 'negative', 'score': 0.059850309044122696}","{'label': 'positive', 'score': 0.024379542097449303}"
"{'label': 'positive', 'score': 0.9389140009880066}","{'label': 'neutral', 'score': 0.04919946566224098}","{'label': 'negative', 'score': 0.011886564083397388}"
"{'label': 'positive', 'score': 0.8913223147392273}","{'label': 'negative', 'score': 0.08651886880397797}","{'label': 'neutral', 'score': 0.022158775478601456}"
"{'label': 'positive', 'score': 0.5393692255020142}","{'label': 'negative', 'score': 0.43868839740753174}","{'label': 'neutral', 'score': 0.021942395716905594}"
"{'label': 'positive', 'score': 0.917975127696991}","{'label': 'negative', 'score': 0.062563456594944}","{'label': 'neutral', 'score': 0.019461490213871002}"
"{'label': 'negative', 'score': 0.78526371717453}","{'label': 'neutral', 'score': 0.1828179955482483}","{'label': 'positive', 'score': 0.03191826492547989}"
"{'label': 'positive', 'score': 0.8111326098442078}","{'label': 'neutral', 'score': 0.1769869178533554}","{'label': 'negative', 'score': 0.011880483478307724}"
"{'label': 'negative', 'score': 0.9624497294425964}","{'label': 'neutral', 'score': 0.02190912887454033}","{'label': 'positive', 'score': 0.015641076490283012}"
"{'label': 'negative', 'score': 0.976345956325531}","{'label': 'neutral', 'score': 0.01638135313987732}","{'label': 'positive', 'score': 0.007272697985172272}"
"{'label': 'positive', 'score': 0.919705867767334}","{'label': 'negative', 'score': 0.06063269451260567}","{'label': 'neutral', 'score': 0.01966138370335102}"
"{'label': 'positive', 'score': 0.9197105169296265}","{'label': 'negative', 'score': 0.060817159712314606}","{'label': 'neutral', 'score': 0.01947229541838169}"
"{'label': 'positive', 'score': 0.9114661812782288}","{'label': 'negative', 'score': 0.06674410402774811}","{'label': 'neutral', 'score': 0.02178969793021679}"
"{'label': 'positive', 'score': 0.933997631072998}","{'label': 'neutral', 'score': 0.05286107584834099}","{'label': 'negative', 'score': 0.013141252100467682}"
"{'label': 'neutral', 'score': 0.7997898459434509}","{'label': 'positive', 'score': 0.17195548117160797}","{'label': 'negative', 'score': 0.028254663571715355}"
"{'label': 'neutral', 'score': 0.8720632195472717}","{'label': 'positive', 'score': 0.11263802647590637}","{'label': 'negative', 'score': 0.015298771671950817}"
"{'label': 'positive', 'score': 0.9347812533378601}","{'label': 'neutral', 'score': 0.050561826676130295}","{'label': 'negative', 'score': 0.014656957238912582}"
"{'label': 'negative', 'score': 0.7592638731002808}","{'label': 'positive', 'score': 0.22137373685836792}","{'label': 'neutral', 'score': 0.019362371414899826}"
"{'label': 'positive', 'score': 0.8824868202209473}","{'label': 'negative', 'score': 0.09516150504350662}","{'label': 'neutral', 'score': 0.0223517045378685}"
"{'label': 'positive', 'score': 0.8760708570480347}","{'label': 'negative', 'score': 0.10497086495161057}","{'label': 'neutral', 'score': 0.01895822398364544}"
"{'label': 'negative', 'score': 0.9693390727043152}","{'label': 'neutral', 'score': 0.01967901550233364}","{'label': 'positive', 'score': 0.010981929488480091}"
"{'label': 'neutral', 'score': 0.931219756603241}","{'label': 'positive', 'score': 0.05226023495197296}","{'label': 'negative', 'score': 0.016519980505108833}"
"{'label': 'neutral', 'score': 0.8666744828224182}","{'label': 'positive', 'score': 0.11646918952465057}","{'label': 'negative', 'score': 0.016856322064995766}"
"{'label': 'neutral', 'score': 0.9338123202323914}","{'label': 'positive', 'score': 0.05111565440893173}","{'label': 'negative', 'score': 0.015072036534547806}"
"{'label': 'positive', 'score': 0.9369505047798157}","{'label': 'neutral', 'score': 0.049213964492082596}","{'label': 'negative', 'score': 0.013835574500262737}"
"{'label': 'neutral', 'score': 0.6553998589515686}","{'label': 'positive', 'score': 0.33392083644866943}","{'label': 'negative', 'score': 0.010679276660084724}"
"{'label': 'negative', 'score': 0.9357282519340515}","{'label': 'neutral', 'score': 0.04352295398712158}","{'label': 'positive', 'score': 0.020748814567923546}"
"{'label': 'positive', 'score': 0.8721451759338379}","{'label': 'negative', 'score': 0.10879454761743546}","{'label': 'neutral', 'score': 0.019060276448726654}"
"{'label': 'neutral', 'score': 0.9536072015762329}","{'label': 'negative', 'score': 0.02550792694091797}","{'label': 'positive', 'score': 0.020884905010461807}"
"{'label': 'neutral', 'score': 0.8977481126785278}","{'label': 'positive', 'score': 0.0665564015507698}","{'label': 'negative', 'score': 0.03569544851779938}"
"{'label': 'positive', 'score': 0.7350625991821289}","{'label': 'neutral', 'score': 0.23506556451320648}","{'label': 'negative', 'score': 0.029871832579374313}"
"{'label': 'neutral', 'score': 0.5960027575492859}","{'label': 'positive', 'score': 0.3817768394947052}","{'label': 'negative', 'score': 0.02222033403813839}"
"{'label': 'neutral', 'score': 0.9303150773048401}","{'label': 'negative', 'score': 0.051925189793109894}","{'label': 'positive', 'score': 0.01775977574288845}"
"{'label': 'positive', 'score': 0.9251676797866821}","{'label': 'neutral', 'score': 0.06625904142856598}","{'label': 'negative', 'score': 0.008573244325816631}"
"{'label': 'positive', 'score': 0.9101396799087524}","{'label': 'negative', 'score': 0.06826187670230865}","{'label': 'neutral', 'score': 0.021598484367132187}"
"{'label': 'positive', 'score': 0.9576140642166138}","{'label': 'neutral', 'score': 0.026631159707903862}","{'label': 'negative', 'score': 0.015754858031868935}"
"{'label': 'neutral', 'score': 0.8308074474334717}","{'label': 'positive', 'score': 0.1536821871995926}","{'label': 'negative', 'score': 0.015510357916355133}"
"{'label': 'neutral', 'score': 0.8593705296516418}","{'label': 'negative', 'score': 0.10492344945669174}","{'label': 'positive', 'score': 0.035706065595149994}"
"{'label': 'negative', 'score': 0.6123047471046448}","{'label': 'neutral', 'score': 0.35400626063346863}","{'label': 'positive', 'score': 0.033689022064208984}"
"{'label': 'neutral', 'score': 0.5375017523765564}","{'label': 'positive', 'score': 0.44904881715774536}","{'label': 'negative', 'score': 0.013449453748762608}"
"{'label': 'positive', 'score': 0.5132092833518982}","{'label': 'neutral', 'score': 0.47529858350753784}","{'label': 'negative', 'score': 0.011492150835692883}"
"{'label': 'positive', 'score': 0.9508169293403625}","{'label': 'negative', 'score': 0.025481587275862694}","{'label': 'neutral', 'score': 0.023701472207903862}"
"{'label': 'positive', 'score': 0.7190462350845337}","{'label': 'neutral', 'score': 0.27241912484169006}","{'label': 'negative', 'score': 0.008534558117389679}"
"{'label': 'positive', 'score': 0.7501576542854309}","{'label': 'neutral', 'score': 0.2424505203962326}","{'label': 'negative', 'score': 0.007391870021820068}"
"{'label': 'neutral', 'score': 0.9299216866493225}","{'label': 'positive', 'score': 0.05212388187646866}","{'label': 'negative', 'score': 0.0179543849080801}"
"{'label': 'positive', 'score': 0.9464739561080933}","{'label': 'neutral', 'score': 0.040872059762477875}","{'label': 'negative', 'score': 0.01265408843755722}"
"{'label': 'positive', 'score': 0.6870411038398743}","{'label': 'neutral', 'score': 0.3024260103702545}","{'label': 'negative', 'score': 0.010532896965742111}"
"{'label': 'neutral', 'score': 0.5189704298973083}","{'label': 'positive', 'score': 0.3772459328174591}","{'label': 'negative', 'score': 0.10378361493349075}"
"{'label': 'positive', 'score': 0.8971627354621887}","{'label': 'neutral', 'score': 0.0935768410563469}","{'label': 'negative', 'score': 0.009260411374270916}"
"{'label': 'neutral', 'score': 0.7902385592460632}","{'label': 'positive', 'score': 0.18175427615642548}","{'label': 'negative', 'score': 0.028007224202156067}"
"{'label': 'neutral', 'score': 0.3876795172691345}","{'label': 'positive', 'score': 0.37661534547805786}","{'label': 'negative', 'score': 0.2357051521539688}"
"{'label': 'positive', 'score': 0.7439135909080505}","{'label': 'neutral', 'score': 0.15486298501491547}","{'label': 'negative', 'score': 0.10122334957122803}"
"{'label': 'positive', 'score': 0.953364908695221}","{'label': 'neutral', 'score': 0.025350552052259445}","{'label': 'negative', 'score': 0.021284546703100204}"
"{'label': 'positive', 'score': 0.7656294703483582}","{'label': 'neutral', 'score': 0.22321873903274536}","{'label': 'negative', 'score': 0.011151779443025589}"
"{'label': 'neutral', 'score': 0.7207813858985901}","{'label': 'positive', 'score': 0.27013909816741943}","{'label': 'negative', 'score': 0.00907958298921585}"
"{'label': 'neutral', 'score': 0.9295533299446106}","{'label': 'positive', 'score': 0.04173579812049866}","{'label': 'negative', 'score': 0.02871084026992321}"
"{'label': 'neutral', 'score': 0.7734212875366211}","{'label': 'positive', 'score': 0.2183324694633484}","{'label': 'negative', 'score': 0.008246180601418018}"
"{'label': 'negative', 'score': 0.846710741519928}","{'label': 'neutral', 'score': 0.11045534163713455}","{'label': 'positive', 'score': 0.04283389076590538}"
"{'label': 'positive', 'score': 0.5568025708198547}","{'label': 'neutral', 'score': 0.43349599838256836}","{'label': 'negative', 'score': 0.009701441042125225}"
"{'label': 'positive', 'score': 0.952268123626709}","{'label': 'negative', 'score': 0.02518305368721485}","{'label': 'neutral', 'score': 0.022548751905560493}"
"{'label': 'positive', 'score': 0.7543147206306458}","{'label': 'negative', 'score': 0.22014665603637695}","{'label': 'neutral', 'score': 0.025538647547364235}"
"{'label': 'neutral', 'score': 0.8564963936805725}","{'label': 'positive', 'score': 0.1341044008731842}","{'label': 'negative', 'score': 0.00939920824021101}"
"{'label': 'neutral', 'score': 0.723327100276947}","{'label': 'positive', 'score': 0.26771482825279236}","{'label': 'negative', 'score': 0.008958022110164165}"
"{'label': 'neutral', 'score': 0.95112144947052}","{'label': 'positive', 'score': 0.026365019381046295}","{'label': 'negative', 'score': 0.02251345105469227}"
"{'label': 'positive', 'score': 0.8461647033691406}","{'label': 'neutral', 'score': 0.07868824154138565}","{'label': 'negative', 'score': 0.07514702528715134}"
"{'label': 'positive', 'score': 0.9409026503562927}","{'label': 'neutral', 'score': 0.04510447010397911}","{'label': 'negative', 'score': 0.013992993161082268}"
"{'label': 'positive', 'score': 0.7541075348854065}","{'label': 'neutral', 'score': 0.21373893320560455}","{'label': 'negative', 'score': 0.032153550535440445}"
"{'label': 'positive', 'score': 0.7882199287414551}","{'label': 'negative', 'score': 0.10706561803817749}","{'label': 'neutral', 'score': 0.10471441596746445}"
"{'label': 'positive', 'score': 0.7882199287414551}","{'label': 'negative', 'score': 0.10706561803817749}","{'label': 'neutral', 'score': 0.10471441596746445}"
"{'label': 'neutral', 'score': 0.8740673661231995}","{'label': 'positive', 'score': 0.08083932846784592}","{'label': 'negative', 'score': 0.04509332403540611}"
"{'label': 'neutral', 'score': 0.7372972369194031}","{'label': 'negative', 'score': 0.2022271454334259}","{'label': 'positive', 'score': 0.0604756660759449}"
"{'label': 'neutral', 'score': 0.9138716459274292}","{'label': 'positive', 'score': 0.07003521174192429}","{'label': 'negative', 'score': 0.016093138605356216}"
"{'label': 'neutral', 'score': 0.920150876045227}","{'label': 'negative', 'score': 0.049316972494125366}","{'label': 'positive', 'score': 0.03053215704858303}"
"{'label': 'neutral', 'score': 0.8242454528808594}","{'label': 'positive', 'score': 0.1668744832277298}","{'label': 'negative', 'score': 0.008880072273314}"
"{'label': 'positive', 'score': 0.8794078230857849}","{'label': 'negative', 'score': 0.10000192373991013}","{'label': 'neutral', 'score': 0.020590296015143394}"
"{'label': 'positive', 'score': 0.7915029525756836}","{'label': 'negative', 'score': 0.18861092627048492}","{'label': 'neutral', 'score': 0.019886163994669914}"
"{'label': 'positive', 'score': 0.7941883206367493}","{'label': 'negative', 'score': 0.18001480400562286}","{'label': 'neutral', 'score': 0.025796880945563316}"
"{'label': 'positive', 'score': 0.6510347127914429}","{'label': 'neutral', 'score': 0.33955657482147217}","{'label': 'negative', 'score': 0.009408736601471901}"
"{'label': 'positive', 'score': 0.5775893926620483}","{'label': 'neutral', 'score': 0.4142228662967682}","{'label': 'negative', 'score': 0.008187761530280113}"
"{'label': 'negative', 'score': 0.5595337152481079}","{'label': 'neutral', 'score': 0.4132375121116638}","{'label': 'positive', 'score': 0.027228744700551033}"
"{'label': 'negative', 'score': 0.9464457631111145}","{'label': 'neutral', 'score': 0.039099350571632385}","{'label': 'positive', 'score': 0.014454920776188374}"
"{'label': 'positive', 'score': 0.9423689246177673}","{'label': 'neutral', 'score': 0.046586304903030396}","{'label': 'negative', 'score': 0.01104473415762186}"
"{'label': 'neutral', 'score': 0.9280782341957092}","{'label': 'negative', 'score': 0.04033169150352478}","{'label': 'positive', 'score': 0.03159003332257271}"
"{'label': 'positive', 'score': 0.9498320817947388}","{'label': 'neutral', 'score': 0.03660648688673973}","{'label': 'negative', 'score': 0.013561418280005455}"
"{'label': 'positive', 'score': 0.7609575986862183}","{'label': 'negative', 'score': 0.21374422311782837}","{'label': 'neutral', 'score': 0.025298234075307846}"
"{'label': 'positive', 'score': 0.8043333292007446}","{'label': 'negative', 'score': 0.1752128154039383}","{'label': 'neutral', 'score': 0.020453887060284615}"
"{'label': 'positive', 'score': 0.6846022009849548}","{'label': 'neutral', 'score': 0.30742785334587097}","{'label': 'negative', 'score': 0.007969998754560947}"
"{'label': 'positive', 'score': 0.9466263651847839}","{'label': 'neutral', 'score': 0.04063264653086662}","{'label': 'negative', 'score': 0.0127409091219306}"
"{'label': 'positive', 'score': 0.9372836351394653}","{'label': 'neutral', 'score': 0.04876251146197319}","{'label': 'negative', 'score': 0.013953927904367447}"
